"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,432.30960378127014,745.4628218864807,324.67465011284594,4374.050618540447,271.08510353252836,37.339199016685114,7039.445698238153,29.218002161880662
1.0,753.9805177083504,9112.122257991336,176.19982319761343,1903.7583618510212,281.782592250091,35.580258896649404,7626.615909988893,19.194462409264105
1.0,697.138492021604,17909.032982666507,110.07817776905556,1198.158294012769,273.3020263086662,23.761265996572064,3780.709512615695,8.910176077909448
1.0,1662.5112151591666,21523.33207986275,145.14771770043873,1685.87890851935,275.9579131239441,28.61626190691577,5184.886073575172,12.384519551703173
1.0,1914.684270189651,9563.81045595601,128.51865694237318,1606.0043546216675,298.23495779114273,34.391028099473125,6963.854266948936,12.093324543712145
1.0,2122.6299618196267,22377.472483904872,134.74144343600477,1035.7178151292349,305.72074443733595,43.98564990892687,11415.451276656744,25.06182729295452
1.0,2262.6975992573725,17111.987932227014,118.24394282431616,860.891369325633,285.2036135624421,26.053299205097844,4658.319627325259,14.591662540690793
1.0,2423.163246721228,2433.6268131980087,171.26638023310605,2131.829974282691,288.60185086963963,30.967140333497316,5598.274624155469,14.45639665504007
1.0,2485.6328508874954,4305.0237285476105,111.21683937541263,977.4549192499376,275.7095866397305,25.908052705517854,4421.038540708838,11.589716438006677
1.0,2501.5630225142,13294.968849347537,196.13567935452366,1891.9116706915838,276.66335135738905,34.27072431188186,7006.938082070985,22.90250144560581
1.0,2512.439421993916,14147.767269572529,141.9250852788246,1118.7713791179415,275.39776964327984,25.00155401744466,4149.801208758038,15.47016890390612
1.0,2658.9483986347727,5629.665403319028,223.2928747026848,2706.2303865987155,286.85037405854325,43.31600928730581,10200.731271385159,25.899517956387854
1.0,2759.5602690375867,15497.197626276982,123.67772325731336,941.263646666147,271.39173925376633,28.092500593131668,5152.308739716511,15.554100734491282
1.0,3375.082678616183,17755.013915847172,157.8384081237311,1127.9230841750755,274.844568568207,24.92728208741898,4460.447449917355,18.638774033091273
1.0,3714.29604994969,15886.336722613996,301.6766143597959,3679.1583201164813,255.25668758354075,59.66739651562929,17611.81358568571,47.07123267237802
1.0,3752.7788205778666,15865.843584867354,350.2211136148923,5251.652103616787,238.29012735333134,58.02465043662198,16632.273226348636,43.27690568200801
1.0,4062.29070855629,20744.571534831808,205.5459836790081,1778.9406626481007,244.43071866154622,25.493650703883638,4276.375657669221,20.3253713607648
1.0,4537.0576998667675,9144.819757197103,103.9618011814381,1109.2811899443918,268.20017813571343,25.680306756578304,4797.670118438616,9.144622665838789
1.0,4552.27924480532,13573.68990761144,127.66179654827592,1727.4716094574148,289.53563569197746,26.37677325978903,4382.3760591771215,9.036036596852824
1.0,4818.378371465996,14907.823836701366,202.8432762967327,2373.435855798808,271.88043723484327,44.76065809468171,10418.054415587296,25.182225230727195
1.0,5075.294276519403,3386.2203100987226,132.76731954122747,966.6825997065716,256.28159690613035,26.979503590197893,5163.009904519909,16.710983564752475
1.0,5061.873763119801,17065.720409135585,135.71016017735403,1167.1820860068033,270.6896687069004,30.608157840470735,5959.710586485037,16.28677123349109
1.0,5058.333591357149,18000.923587158122,132.01192574584903,1031.8245978900309,256.4938301177191,23.30209452408251,3782.276967797542,13.77698646550573
1.0,5150.097498690821,7141.660806013346,214.58902248352078,2706.081761845219,261.92868011038786,44.055585099416554,9754.914545724523,24.36254867731783
1.0,5139.55133688225,11646.022516289988,233.10247634495124,4527.085167820401,268.5221482518494,60.6049122223369,17048.485187882157,23.46277324561064
1.0,5059.525720123049,14281.29093451839,110.45407462711434,911.7098441830589,315.2738658858426,46.1275437356617,12336.951774440116,20.195239742851303
