"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,932.9294551169813,12632.114323369162,121.45003651387111,1253.9272135847355,199.15408815156343,18.23773033946094,3152.015503289084,8.423824185478294
1.0,1247.5640994301875,7112.876453261988,254.4821411666855,2653.638262793592,186.28281495925782,33.38437598892006,7927.435535717893,26.636496651241043
1.0,1302.932716217529,19126.973608993936,99.63350039374087,1487.6262490100282,236.56003705258607,46.97259107041958,14060.834954817878,10.60347612459351
1.0,1473.5490370919897,3644.4330229417133,126.4146377660072,811.7273195340971,201.55243370943776,22.63953780368843,4807.935107727676,15.4745599354732
1.0,1962.6767507089985,9967.707926222884,123.66383165212751,747.8629266620867,197.74520964445531,20.291152851779266,4063.605112527842,14.658367290488401
1.0,2222.8269869431597,17179.272499189297,152.48074576929847,1385.9123392468698,193.05705953270788,26.327792205117394,5840.763762976626,15.133096446869834
1.0,3128.6843035695993,5193.513634601768,132.00831711164346,779.4452002223977,213.77364667282725,42.675305141780925,13625.754362989,30.860728105926913
1.0,3137.991214828877,8375.076275845877,102.52720594510556,810.9658175463675,209.28957562522615,30.999066742147633,7599.438324147032,13.748787039311816
1.0,3064.719659365102,21814.621794365063,117.02541288243025,887.6599833114789,197.86421388612987,18.204660804098822,3143.3159989412907,10.566537952908707
1.0,3489.593567804924,1477.8482645013778,235.60912798145597,2439.5247725084123,200.8488421731563,23.071951286330496,4437.248417366856,17.899371385487747
1.0,3459.162485070446,20302.098409873117,157.57605100687516,1279.359486188449,188.67877997018678,23.338058982916504,4761.5951504382665,15.634130819151597
1.0,3543.7617691404184,6522.294329613794,132.79908018082617,872.767858030223,184.20464601212063,21.34205380179893,4604.227313220381,15.090113685105315
1.0,4350.738497806598,14197.929910201372,234.07971592254015,2270.044903021069,191.01604252782488,27.87032725001558,5766.291398432491,22.340616424694108
1.0,4673.933999225467,8503.090149413938,138.18587182560861,3269.10446497409,197.67797232646743,28.10741256560328,5197.9020397097465,6.25488861286122
1.0,4815.585953932425,2713.896875951396,175.19945074523218,1802.6060108935753,210.1937785338398,29.861864408619834,6342.5178782767925,17.095893665134817
1.0,4940.121446349301,17365.19960600451,223.3776788592561,1699.5188150372792,191.2855397862339,31.189083507560515,7933.334755724059,29.892470690760256
1.0,4947.987102141565,10471.16073027027,154.6741800795795,950.3453799117855,191.251335325014,20.78078090934169,4138.790830330688,18.017580164899815
1.0,5378.99676080351,15442.025210454947,88.11781567960813,611.6948153101166,211.37670227483443,24.088632882722568,5149.674060542767,11.035534531409537
1.0,5616.59813168116,4985.356635749602,122.4322263437665,1225.8181333753798,198.6188769005001,22.150527241568632,4227.897422082328,9.95548429664417
1.0,6497.502334904417,19047.38097686795,122.13770525253868,1230.2934468980086,186.15825234435877,20.643925230991183,4187.4553764461025,9.39425147394571
1.0,6430.04749018847,22634.089785777396,140.0169085196675,809.538976673257,219.75725053623754,21.01203752863174,3657.710191802235,17.562701127580375
1.0,6916.500839933917,3608.016547336208,589.2390975231866,16091.400877687967,127.79535426964343,37.531998314864715,9173.302961922185,26.367680557165922
1.0,6790.366708930933,6647.676566605688,133.5611149964113,797.0118607959881,184.72440998274857,19.60970768357035,3828.645011832339,15.456752352652986
1.0,6921.70758061567,2427.327293459964,223.03914566306884,1637.2084632974795,229.17459516515896,41.32608120963,12735.889743319212,40.367898020910104
1.0,6903.032144094954,15791.107668981902,128.82319803265014,1073.0673481188178,184.6646977319738,17.481224252610534,3243.353918756515,10.274084730700695
1.0,7008.170990929215,4677.534118446535,158.73109758028136,1402.3417453646007,199.8782346748308,19.212184793272563,3134.7290785709506,12.485474156080308
1.0,6992.708941257162,3705.835872536542,308.9186827427258,3361.502131268239,198.29791917838173,35.69985543162039,7964.755665770953,32.84132727113913
1.0,7445.846971782529,1665.1752254423097,109.78474875872638,912.269221708554,241.92877955510176,35.24521385701963,9835.020622053979,15.629867624512688
1.0,7386.110297419185,21693.870641708778,129.1897167079419,1474.8938832922133,186.0101343604471,21.110701998391907,4682.521688740228,8.988561225220367
1.0,7893.488508691352,14421.588443321853,139.27189471872444,1190.8377431510044,194.30056422779316,22.004914249241637,4449.8755954092285,12.730209070243411
1.0,8144.64463955129,11757.448769930359,202.55433854240937,2624.9307848350118,198.16386019949266,38.31577194994217,9506.657046080727,19.713495985081387
1.0,8452.998294747003,3200.571895788949,152.27472300801722,2448.4866376951472,206.97243734280374,27.81453366117716,5921.834196981357,9.42220151776372
1.0,8793.842602189534,8639.138275755056,144.58316382532394,1467.3704504032964,183.98891879491111,20.039858369568766,4047.2169173229445,10.533482760245532
1.0,9014.343350943062,12999.81395459461,104.64713961722697,854.467914857465,198.71447491774762,18.71001199436013,3361.3343494767187,9.233661854326396
1.0,9131.31508078982,10822.94454345035,179.88493692235636,1414.4397806232303,187.62562936122347,24.384177436727487,5122.475389342983,18.88411379242531
1.0,9116.208957792373,18066.805783014872,128.3889421789579,2424.5953348994944,199.37924865842461,17.44404920572069,2647.009580916623,5.333675122808929
1.0,9448.243483976856,4758.217556611963,110.22925244184245,710.2357947391209,188.95667494229576,18.430619485402136,3263.5615219029387,11.662588052737847
1.0,9814.847099198743,16353.796050412251,133.5598824885593,2166.640120145026,211.6239935170501,30.687533177668193,7543.3119681526005,8.994366973697383
1.0,10195.293804832427,10890.63063368293,103.07081030201424,824.0833307109998,193.6980745702063,22.01217341144004,4540.581355193748,10.41111165263596
1.0,10203.565281090281,17515.809278034867,96.38617941723068,765.1708907892064,200.2603844397053,19.677359003945167,3855.412824540675,9.153164922763517
1.0,10659.020436666808,20269.619298017227,126.34570905162948,1087.5044214098293,175.99699360901175,17.49586255350957,3207.555330764933,9.841922842468238
1.0,10831.280552383252,13704.091774498938,141.00951032906644,1371.6287299390021,189.40426227507643,21.95304447233698,4328.696323933137,11.454764285097173
1.0,11430.563545874098,17768.481449144707,169.67226578687706,1068.152033570577,193.9005275003923,28.290441519893093,7145.958006167111,25.176221453105022
1.0,12081.60507249969,950.300156069817,201.8727478771714,1662.0757705208107,226.97195593066093,36.22170397704707,9284.033728636015,28.886740167181287
1.0,12143.408077481108,6598.36738290507,116.91342371009684,1319.4039052739524,195.5196331411451,20.19935655327681,3709.402315743784,8.11478487546218
1.0,12186.00261563735,12317.215063891697,123.03108312251878,1575.9125819646438,185.27729407795493,20.809431605153893,4393.317704681721,7.762889871354714
1.0,12346.334261371163,2016.0088086738563,171.85171953140343,1067.5115185342538,205.10272888348425,21.630146401868373,4203.71630401008,20.32957769200196
1.0,12780.889890087614,18754.57307249452,249.93889541614544,3091.049152458812,181.17984913749817,41.29293708111218,11999.42040308618,27.082156731698795
1.0,13229.50889698624,14335.343045488544,107.69557572182143,749.8381811616516,195.65695165443776,18.558019170732493,3227.436306081998,10.754557721508103
1.0,13603.91631285301,22661.35635194745,112.9065971944714,762.4750020071504,178.7060353848722,14.47181369352569,2221.4153709798816,9.715993462037734
1.0,13731.34033188503,9885.497910079766,114.83451404292323,984.0925246142733,194.20010100832732,23.55412308317998,5409.09352572475,11.312737817598812
1.0,13747.50772234009,15151.305180261246,121.31525582434591,1772.841718963213,198.32569121508493,19.559760764728942,3589.339168189008,6.633488173584586
1.0,13925.063471233389,4421.171740885343,141.45714015446703,1052.8009794484374,187.5692926554424,18.533876806041324,3452.62998732405,12.781911169500624
1.0,14388.505248152262,5277.570244804543,145.46314677662764,1437.4958247616162,191.4477720656093,17.700415361610368,2981.761645179569,9.919204561903713
1.0,14671.015161109808,14041.069613337899,119.72754108187885,1421.9165903428561,198.86325348705822,17.53636958163874,2780.71404404432,7.260506166337113
1.0,14848.94889618115,7054.003586435754,104.13606748282663,710.2818949565883,207.1551332085153,43.53052710318763,14334.961648909244,21.7397035489623
1.0,15685.218820757946,4654.630464382444,145.8869431915364,953.882167582233,181.30894764539224,18.85992544447699,3569.864395389704,14.928787249201587
1.0,15844.166648016837,16069.223400558993,180.27853340825285,1923.0231379673223,182.859572817479,26.802538542935817,5894.269276283056,15.45589856734034
1.0,16255.767255170977,11422.369854373868,147.52235264539385,1191.0534812234505,174.97284058156944,19.73851552361351,4289.462194244863,12.947046964186415
1.0,17097.154976321923,14107.822766699259,157.16988822075447,1371.196922319657,190.98758972195938,29.672222214379282,7431.176860251567,17.934201166672207
1.0,17649.416508672435,16337.183573049635,124.3021504736905,1712.2387344300341,191.83131539090834,17.897131513260252,3126.057625761499,6.723682532298982
1.0,18231.775823944634,4571.585158317411,114.03740427043586,738.5408142646775,198.023773876204,26.829746109075266,6427.499621719025,16.12296032883139
1.0,18846.260100282347,12332.307113865802,114.18141576896939,662.039628299037,197.44372548171867,32.96874156849802,9595.59513449029,21.485251849984053
1.0,19928.035967552994,6793.559961032584,93.10313334824667,668.3259944551476,186.18787922981818,17.829886498466504,3373.91994171825,9.069563413362044
1.0,20145.70307248017,19831.474345731684,169.58806569249128,1311.0153905551124,173.04322330085552,19.553614478539956,3851.350321486501,15.113015587185473
1.0,20616.471039049342,17890.65876879801,127.20737456454073,820.1113182030003,182.09580323678384,16.552098328864638,2984.8599484528095,12.168302036353861
