"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
1.0,5307.062790268776,32030.51381133523,148.61359583386223,2017.313204237471,121.93020983983861,19.90156796444847,5064.079114221627,8.37478715071573
1.0,25869.619228910455,27585.02920938588,142.08134270225918,749.6020608445712,115.89626013833868,12.688595696138389,2626.7210964703663,13.143511353644836
1.0,37272.17036955058,18529.862614847836,123.94208553303064,1507.3577539004714,109.60294943898452,15.952414183652703,4055.9195445314417,6.932153134654215
2.0,5293.798139335875,32027.725266613066,151.5533058022534,2082.7135337334917,116.67841598687335,17.597522024697135,4127.286164904981,7.778759366777673
2.0,25855.72712553537,27589.599051251116,114.48011310282521,545.0652156691242,119.10101592125862,12.358657723427573,2545.489568025078,11.821036042043893
2.0,37270.41644283541,18513.608426967327,130.94055659637579,1605.2420210475957,105.11500764254767,16.240804595052488,4054.0046576028617,7.251782488010266
3.0,5276.643344612929,32035.959018048365,145.3631655539133,1797.521936679399,118.51003340844011,17.0188497499163,4049.77659211991,8.029494516780549
3.0,25892.255060471376,27590.12819335989,124.53455187600383,675.1174323632508,117.94486839789926,13.435406954465737,2812.1951951672727,11.990175982302652
3.0,37274.71987310829,18531.16910109994,119.46744900076138,1422.984271400778,110.0047968124502,14.775251391262193,3738.8231513398046,6.585851164738187
4.0,5295.681479531843,32033.208290214414,161.21612104345948,2053.9455404402725,117.60859082735269,20.33682879981112,5128.185967487011,9.600543004213167
4.0,25883.95690854203,27572.865249512015,103.89399499600046,430.4092875742078,118.14519095635218,14.988723090691806,3708.160800915482,13.982782305615162
4.0,37269.49303344286,18519.373111171768,125.30578759738835,1570.78347271779,108.93010829752029,15.994544839975088,3851.2972499793964,6.83705613319842
5.0,1280.2649407925558,26319.692030072554,227.32994532778017,973.5661206104658,111.34542862138377,15.116865670601518,3477.271905890112,27.35787112143917
5.0,5278.889418437823,32032.91856251935,135.5405823981172,1700.9563904575732,121.22263397714688,22.039571629878406,6305.854974562193,8.897756113945423
5.0,21755.81580788535,34593.392798970424,168.00267584156475,684.6962888920739,104.81565466455731,15.221732019792999,4008.9115455128303,21.838991750256003
5.0,25879.117054796952,27585.365360055748,122.28918467192221,811.313274368075,114.0798138925981,15.970819519141457,4368.02181164214,11.207850599688667
5.0,37274.881688210975,18514.124375982396,126.0251326995002,1536.6111668597955,125.52059668889505,20.36910174005599,5485.020978163391,8.13065531214575
5.0,37892.35942218712,9186.482547915553,133.53849601315036,5074.156293778649,136.57544075816142,27.86042022598134,7782.519518729285,4.120016425075747
6.0,5296.8909643157895,32024.68452630005,132.50590229925893,1622.6086711021665,127.06846243438389,16.72121193710581,3852.0702055475376,7.448865511477443
6.0,17993.96130470143,37559.56815872234,123.4382880927644,469.5389103805477,115.99107082445444,14.371532641021242,3485.155485780863,16.900147647694723
6.0,19154.379377328565,33671.44322586805,127.48790694030198,443.44623594587205,117.70204224567834,13.553195025943973,2984.0365896234152,17.98246712600592
6.0,25883.02388637077,27590.29866893449,124.84936821018297,573.1359189866203,122.08448937116913,19.11359479080687,5629.427132023119,18.07492163814282
6.0,28678.6425875514,21260.227949865726,117.12208281462678,570.8324022539625,120.88539011141602,15.172957995789522,3420.7856777307397,13.561697862798072
6.0,29489.35840603309,21626.75061235856,148.720873543855,571.8378487350703,119.84820329177028,16.115438074367777,3995.95724127818,21.616991393465913
6.0,37029.21090670314,17663.42010517553,204.31142808039462,1012.5911540131575,103.46675094341535,17.304623581028167,4967.497985942596,24.298922537964067
6.0,37278.28495640956,18529.142834595947,137.04250109857412,1650.490910803401,114.56147409362465,23.00078909047762,6820.4371631391605,9.598477181038854
7.0,5283.204366621916,32027.68292277932,144.88936736781127,1922.1045378947267,120.14680621783914,16.641621337369422,3229.687024490027,7.468715115627783
7.0,15253.280749922324,36714.00886416156,382.2536629424642,3397.985132534584,97.65764570529387,21.132306940299753,5455.587758809558,30.12551972117018
7.0,25806.099747668977,2430.0382468499397,259.80171920948686,2019.3703723647814,134.69315942887755,21.908226216564255,5423.805924646507,24.51484022476534
7.0,25894.264992484303,27583.076486614307,137.66777156537782,809.9281596513531,113.74247222705256,16.194548008568795,4318.396909702067,13.86238162338621
7.0,29556.296689862746,21586.069505375246,151.23399361634682,1289.5897086934713,125.70228228337022,15.911487359846705,3749.0978416627745,10.783096565300855
7.0,33204.488947477395,33954.9271730349,132.87247615413287,951.4036720809097,104.86325382477791,16.384309218354556,4214.020155926951,11.45545608475761
7.0,37280.97578159792,18534.39646996603,130.6994909403537,1601.1405212490024,105.72496265557709,19.795400333643087,5956.551528315091,8.185051467173796
8.0,5276.32787683373,32027.39745513824,148.10289055657142,1969.149416950809,119.33314678094025,20.746502946786613,5653.075623162809,8.743018526341663
8.0,25866.95628236688,27577.78554768698,166.90390989410247,833.5016141560069,112.66994057406905,13.179928647588206,2957.668028048046,16.194672728719183
8.0,33161.07095482682,33945.67550625925,159.157354248698,1349.0747500285925,101.55729137575035,14.392754658326295,3608.490239091597,10.569775606812529
8.0,37292.38368039904,18523.364610789733,124.15023699526031,1580.5240721618795,111.73850754303467,17.44402660143576,4679.8089150514,7.043160527799653
9.0,5287.953269620413,32022.285707504623,145.9641883884172,1745.450293691944,120.64391155426115,18.2248682212588,4737.103853502531,8.649702084903792
9.0,8493.789036812765,5638.165977778787,242.69195347863254,1401.4633192133579,130.6200779367029,18.004340767431994,3947.1920537055985,25.588053246521422
9.0,25877.0318591473,27582.80418629524,128.85757107954103,1000.1734721542467,120.19363959651156,14.692638583189291,3111.62596250882,9.718867599836221
9.0,33171.03645985349,33961.945018126746,115.95589584885722,1050.7072757907908,115.55396749224008,16.94241685358564,4102.756294804184,8.621469366673812
9.0,37281.32772111302,18540.52962461988,116.61042359798249,1409.0108485549397,111.17450663617956,16.71716253932541,4705.931561571663,6.831715452366653
10.0,5284.492446195376,32012.519130644927,150.45584706677167,1789.2118540797564,121.67556374533186,23.75132686224853,7109.666308868011,10.782017735990339
10.0,7976.564124468653,37217.68763110182,146.0331088821669,1082.8229621230587,121.25205803853177,20.156252946374618,5583.353382953903,14.071024444808966
10.0,25873.86695482293,27570.10064037511,128.8083572887823,1603.6200654380168,126.74115640215838,14.550937019433377,2694.092362867971,6.673714932793849
10.0,33167.197288766765,33958.42701949976,134.50941076123564,1223.6913891923512,110.12023369898158,15.708562622746207,3624.6675643109206,9.215188071781649
10.0,37292.81133849462,18528.002647998088,129.822301253488,1545.801289434802,107.76611651492074,17.24143415950021,4613.25541274729,7.635388980476294
11.0,5293.880925690588,32034.494061982332,153.53550548620504,2148.843352765105,120.41387271131273,19.354806068187745,4136.7530407791855,8.230332497022408
11.0,12099.330847535197,32312.528837301063,195.56672798520884,1029.1654053205534,120.96415627131448,18.051842273770664,4729.182809065426,22.886115833852553
11.0,12903.451003627353,31171.163103358827,186.3309042750787,1076.0708919405402,131.43360212312433,20.68197718344327,5612.372191252491,22.56468430264492
11.0,25887.319049553047,27579.156133887085,123.97632614938554,2059.0976860510323,129.3146998028067,20.9092532152142,5327.738100149547,6.337927919923464
11.0,33174.34982718238,33964.44089453322,133.97074123008096,1193.172018223316,109.47273907006111,12.565258982490125,2204.6037218133033,8.207697812927627
11.0,37271.8989864684,18531.53237988103,126.88572652063374,1521.2819585552766,111.88663202411244,15.238194237563256,3473.7678091633647,6.957454884209794
12.0,5287.890707956485,32026.97443675391,137.46339106018021,2002.719706834976,123.40230752564314,19.954460944373583,5268.04454841971,7.4271307402674775
12.0,25878.22138032547,27568.785607273425,126.90275423984363,1814.3419695600107,127.49178402952919,16.898397589433067,4016.5169509736825,6.42488125553654
12.0,33155.5420903648,33974.983123101636,138.38471521860836,1205.125042472201,116.07510270611645,16.584705981613368,4243.796178077074,10.12804894283537
12.0,37269.73734547934,18528.137904906864,128.75161789128856,1524.8750259352266,108.77041555309415,16.558694391121175,4440.701689524559,7.438906559554216
13.0,5288.896615588009,32027.44744781116,152.78035779273998,1994.7226879763916,127.21234346614202,19.957190295136918,4848.688643635942,8.870089995741003
13.0,25884.01410714407,27578.318210805515,126.02532415185414,1680.1436349159665,133.22133435718322,16.815179955214283,3541.0857649012405,6.728893791922486
13.0,33169.78809836709,33947.13771574713,149.9046804130906,1339.7134865181247,109.90727695890479,15.101961655279084,3294.1621937433415,9.94528234429368
13.0,37279.28621245754,18522.656573514538,113.41070815137911,1484.3070986886812,115.75310403298317,12.922396966161005,2953.3997411914625,5.587057797468881
14.0,5287.582335956543,32022.401316148957,136.44441411761184,1736.03488197719,131.73039136544634,20.027334326428583,4701.322815006191,8.277533223722228
14.0,25881.164479257808,27567.064103198405,126.19389008854277,1748.2582983457107,124.51433462902595,18.31570894051791,4506.648765976342,6.86256003458222
14.0,33177.36043190786,33961.31586013197,114.82798077591775,1066.8023180616683,115.39483487187515,16.83687813725006,4689.300705568595,8.351423504509574
14.0,37267.71015086785,18524.428843314814,132.53350313815318,1613.871098246809,109.71935750345446,16.384561932303026,4158.652288954435,7.395076864002314
15.0,5273.671758673022,32036.80067350768,142.64533157271805,1859.896294875996,125.6803358976685,19.8744910404684,5134.696121383239,8.367339981015226
15.0,25872.71039183761,27570.30785706803,124.77360871581166,1807.9870967684255,129.93772059982558,17.45947559431715,3867.511831941068,6.391977756806204
15.0,33166.562543587235,33942.188613392675,130.49764242993786,1107.1378090865335,113.56023821476275,17.656173149301086,5106.422723951383,10.295155040137372
15.0,37278.41272569818,18514.392195000895,129.57352331370416,1408.1970209795784,108.61737947678424,19.665280354228752,5816.466021826279,8.94373522356521
16.0,5285.260779267214,32021.66871947868,141.81714934919708,1955.5398060415566,125.81191461655592,19.53576386053485,5525.578741227653,7.859925953888918
16.0,14617.753327722226,9803.969965226946,202.13224369434676,11993.989544709302,189.88157659098016,67.48115667614434,17804.395505293523,7.714975736245328
16.0,25869.143971884776,27567.165706828033,118.30676684004152,1729.745125508131,131.94136866093137,16.741781506522578,4149.4168697282,5.970375095314471
16.0,33176.005240811,33929.51914010867,126.84058236516105,1096.4916840333356,115.4839538121004,16.967970194909267,4147.9855943723705,9.637824899245741
16.0,37285.815800635166,18523.35633054149,122.89489150263253,1595.4580743653562,111.94065933395638,18.28196079816042,5060.494212210907,7.073077332705827
17.0,5277.606462109458,32036.531645974224,128.17096469024312,1685.9853077313285,131.73364759820146,19.082382442093532,4571.51508130451,7.423317230558111
17.0,25882.42152937609,27554.389790258163,132.53995248705306,1965.4562928291343,131.96570953784186,15.645242437140736,3232.1222336453434,6.195669969114476
17.0,33164.5073434765,33943.43598190514,128.7875538104062,1092.5081597324934,117.05074430183753,16.02179724688203,3931.1226851935803,9.545181696738776
17.0,37262.14361525733,18518.6219544001,114.60980785772563,1399.2631419346837,115.55689699246346,15.917690853112537,3693.98706097035,6.517465338611018
18.0,5285.396843075408,32033.581656712653,156.41779918245646,2032.392092662869,124.80586397215966,19.39302144234008,4460.632109915118,8.904862117647014
18.0,25874.010426890258,27541.36020615114,122.99925291727925,1102.698954094371,132.7929475931796,16.806118608880876,3452.1665431996553,9.066640956238896
18.0,33174.400791027474,33932.86747819239,127.39227883269756,1131.6025172272332,114.85278291748406,19.03446170200927,5044.4303294739075,10.228703405617942
18.0,37279.09791323014,18524.90811887061,125.01909288098788,1536.719985179725,115.02479615101475,14.073436345434462,3108.11108901188,6.487010234851225
19.0,5289.5910276636405,32025.119643791477,135.8456282946852,1881.3758810796553,129.75776581415633,22.236130514605836,6442.882817333165,8.248044928261598
19.0,25898.11883811773,27565.0798523005,143.62611954517226,852.0336749644202,121.58631399456989,18.014794827832578,5240.562388098954,15.492212578751928
19.0,33161.77580073403,33942.184548659636,120.78933634043119,883.0205712496523,118.41557862799395,17.69820298768375,4937.4805975614045,10.97465073999302
19.0,37266.71964166597,18518.81366362869,132.0172125075942,1569.6171943946906,116.32655443046845,20.54475275584432,6242.46786129617,8.676653648675702
20.0,5281.86198569707,32035.02731573532,129.42454993741265,1624.329141746223,134.92300932337776,14.610528644419471,2617.622157621782,6.670077212356222
20.0,25870.300341078313,27571.58516665203,119.0668962627151,588.4227237365185,124.73763241019435,18.109857314230123,5104.805109888383,15.525058455742622
20.0,33147.18116268703,33949.499214432864,116.11424925302174,1008.9925618678755,123.57582256728503,14.064652133384383,2863.3031880923804,7.995363292451721
20.0,37276.53073990739,18530.02830229379,116.66023245986712,1503.536239838119,118.57688971992147,18.510186816887483,4662.619112591,6.885695030786745
21.0,5281.513681385783,32016.868441516574,165.6354311108946,2158.3752238597417,125.0590410984996,23.28531691363674,5765.853495210068,10.653084607497286
21.0,25909.78632597071,27570.77843370631,180.34632754262833,951.6885866524586,118.84709121241491,18.319266602702903,4615.305638620199,21.453188981071808
21.0,33165.865836837984,33944.6040459209,117.3703025389357,1097.651370326622,119.76299303749192,19.19085030801894,5709.827967478693,9.202620848999484
