spatialFrequency, correlation, smoothCorrelation
0.0097209,0.65503,0.672749
0.00978053,0.641423,0.670752
0.00984017,0.641902,0.668758
0.00989981,0.622885,0.666768
0.00995945,0.647243,0.664781
0.0100191,0.669859,0.662794
0.0100787,0.666352,0.660806
0.0101384,0.686717,0.658813
0.010198,0.693503,0.656813
0.0102576,0.66076,0.654804
0.0103173,0.63471,0.652782
0.0103769,0.645722,0.650746
0.0104365,0.658113,0.648689
0.0104962,0.682235,0.64661
0.0105558,0.685924,0.644504
0.0106155,0.671616,0.642368
0.0106751,0.650494,0.640195
0.0107347,0.674541,0.637983
0.0107944,0.656509,0.635725
0.010854,0.639299,0.633419
0.0109136,0.627539,0.631062
0.0109733,0.610749,0.628654
0.0110329,0.618895,0.626196
0.0110926,0.636733,0.623686
0.0111522,0.661906,0.621127
0.0112118,0.676634,0.618518
0.0112715,0.650733,0.615862
0.0113311,0.636202,0.61316
0.0113907,0.620529,0.610415
0.0114504,0.611537,0.607631
0.01151,0.621891,0.604811
0.0115697,0.616916,0.601959
0.0116293,0.614651,0.599079
0.0116889,0.614125,0.596175
0.0117486,0.589973,0.59325
0.0118082,0.573479,0.590307
0.0118678,0.562859,0.58735
0.0119275,0.583545,0.584386
0.0119871,0.587951,0.581416
0.0120468,0.593149,0.578446
0.0121064,0.605149,0.575477
0.012166,0.600822,0.572513
0.0122257,0.587526,0.569552
0.0122853,0.595794,0.566594
0.0123449,0.589861,0.563639
0.0124046,0.592897,0.560686
0.0124642,0.581769,0.557733
0.0125239,0.581018,0.554782
0.0125835,0.572637,0.551833
0.0126431,0.565573,0.548889
0.0127028,0.576395,0.545952
0.0127624,0.555713,0.543027
0.012822,0.513475,0.540112
0.0128817,0.48318,0.537213
0.0129413,0.459611,0.534329
0.013001,0.48067,0.531461
0.0130606,0.528965,0.52861
0.0131202,0.54239,0.525777
0.0131799,0.504427,0.522962
0.0132395,0.46791,0.520163
0.0132991,0.474438,0.51738
0.0133588,0.467194,0.514613
0.0134184,0.458972,0.511861
0.0134781,0.489425,0.509124
0.0135377,0.479602,0.506399
0.0135973,0.440334,0.503688
0.013657,0.445228,0.500987
0.0137166,0.431204,0.498299
0.0137762,0.435421,0.495623
0.0138359,0.491297,0.492959
0.0138955,0.51455,0.490312
0.0139552,0.507022,0.487684
0.0140148,0.500344,0.48508
0.0140744,0.493359,0.482504
0.0141341,0.464107,0.479963
0.0141937,0.43662,0.477461
0.0142533,0.469095,0.474999
0.014313,0.488431,0.472582
0.0143726,0.492684,0.470208
0.0144323,0.481579,0.46788
0.0144919,0.482547,0.465598
0.0145515,0.466118,0.463364
0.0146112,0.481839,0.461181
0.0146708,0.483025,0.459051
0.0147304,0.461505,0.456976
0.0147901,0.474223,0.454958
0.0148497,0.482953,0.452998
0.0149094,0.471246,0.451098
0.014969,0.447704,0.449258
0.0150286,0.447912,0.447476
0.0150883,0.450172,0.445749
0.0151479,0.388494,0.444072
0.0152075,0.407637,0.442442
0.0152672,0.419132,0.440853
0.0153268,0.445516,0.439301
0.0153865,0.447096,0.437782
0.0154461,0.45198,0.436293
0.0155057,0.453753,0.43483
0.0155654,0.481129,0.433388
0.015625,0.483715,0.431964
0.0156846,0.451851,0.430552
0.0157443,0.427715,0.42915
0.0158039,0.406957,0.427752
0.0158635,0.407738,0.426356
0.0159232,0.384024,0.424958
0.0159828,0.416527,0.423555
0.0160425,0.413438,0.422147
0.0161021,0.404847,0.42073
0.0161617,0.407041,0.419302
0.0162214,0.404375,0.41786
0.016281,0.400133,0.416402
0.0163406,0.377227,0.414926
0.0164003,0.36757,0.413433
0.0164599,0.363806,0.411922
0.0165196,0.363411,0.410394
0.0165792,0.386242,0.408849
0.0166388,0.418005,0.40729
0.0166985,0.382689,0.40572
0.0167581,0.359176,0.404142
0.0168177,0.371896,0.402562
0.0168774,0.431447,0.400984
0.016937,0.447495,0.399412
0.0169967,0.435405,0.397849
0.0170563,0.433779,0.396296
0.0171159,0.438577,0.394758
0.0171756,0.42066,0.393235
0.0172352,0.38432,0.391731
0.0172948,0.341177,0.390248
0.0173545,0.327563,0.388786
0.0174141,0.371276,0.387347
0.0174738,0.418955,0.38593
0.0175334,0.409981,0.384535
0.017593,0.396644,0.38316
0.0176527,0.415331,0.381804
0.0177123,0.432959,0.380464
0.0177719,0.410843,0.379134
0.0178316,0.367286,0.377812
0.0178912,0.386337,0.37649
0.0179509,0.367649,0.375162
0.0180105,0.347862,0.373826
0.0180701,0.350006,0.372474
0.0181298,0.343444,0.371102
0.0181894,0.376176,0.369707
0.018249,0.4001,0.368285
0.0183087,0.382282,0.366834
0.0183683,0.410306,0.365351
0.018428,0.415751,0.363835
0.0184876,0.379172,0.362281
0.0185472,0.35956,0.36069
0.0186069,0.371321,0.359059
0.0186665,0.36095,0.357388
0.0187261,0.363103,0.355678
0.0187858,0.362818,0.353929
0.0188454,0.352112,0.352145
0.0189051,0.327597,0.350328
0.0189647,0.32502,0.348481
0.0190243,0.328642,0.346606
0.019084,0.326917,0.344706
0.0191436,0.32261,0.342784
0.0192032,0.332151,0.340845
0.0192629,0.319672,0.338893
0.0193225,0.333316,0.336932
0.0193822,0.32008,0.334969
0.0194418,0.282227,0.333009
0.0195014,0.303906,0.331058
0.0195611,0.332015,0.329121
0.0196207,0.35139,0.327204
0.0196803,0.354464,0.32531
0.01974,0.382782,0.323444
0.0197996,0.364774,0.321605
0.0198593,0.3345,0.319797
0.0199189,0.341193,0.31802
0.0199785,0.355342,0.316274
0.0200382,0.356026,0.314555
0.0200978,0.348874,0.312861
0.0201574,0.334967,0.311189
0.0202171,0.324394,0.309539
0.0202767,0.311767,0.307907
0.0203364,0.323484,0.306294
0.020396,0.335297,0.304701
0.0204556,0.318024,0.303126
0.0205153,0.2931,0.301569
0.0205749,0.282613,0.30003
0.0206345,0.262459,0.298504
0.0206942,0.274102,0.296994
0.0207538,0.245987,0.295496
0.0208135,0.220874,0.294008
0.0208731,0.218471,0.29253
0.0209327,0.247557,0.29106
0.0209924,0.255255,0.289598
0.021052,0.239341,0.288144
0.0211116,0.214084,0.286695
0.0211713,0.212076,0.285252
0.0212309,0.247371,0.283811
0.0212906,0.291234,0.28237
0.0213502,0.269281,0.280925
0.0214098,0.246388,0.279474
0.0214695,0.276916,0.278014
0.0215291,0.299045,0.276541
0.0215887,0.313869,0.275054
0.0216484,0.303399,0.273552
0.021708,0.299401,0.272034
0.0217677,0.294888,0.270502
0.0218273,0.264646,0.268955
0.0218869,0.253178,0.267395
0.0219466,0.24234,0.265821
0.0220062,0.261309,0.264236
0.0220658,0.258749,0.26264
0.0221255,0.284523,0.261037
0.0221851,0.286994,0.259429
0.0222448,0.288756,0.257819
0.0223044,0.304342,0.256208
0.022364,0.279021,0.2546
0.0224237,0.275351,0.252995
0.0224833,0.26364,0.251394
0.0225429,0.255766,0.249795
0.0226026,0.27807,0.248199
0.0226622,0.260381,0.246605
0.0227219,0.248361,0.245012
0.0227815,0.237487,0.243419
0.0228411,0.25679,0.241824
0.0229008,0.252481,0.240225
0.0229604,0.226727,0.238622
0.02302,0.216903,0.237011
0.0230797,0.226845,0.235392
0.0231393,0.252694,0.233762
0.023199,0.249671,0.23212
0.0232586,0.252109,0.230463
0.0233182,0.240356,0.228789
0.0233779,0.232904,0.227098
0.0234375,0.230707,0.225386
0.0234971,0.250653,0.223652
0.0235568,0.26991,0.221894
0.0236164,0.280356,0.220109
0.023676,0.252986,0.218296
0.0237357,0.2318,0.216454
0.0237953,0.218228,0.214583
0.023855,0.21595,0.212682
0.0239146,0.225407,0.210752
0.0239742,0.216422,0.208794
0.0240339,0.178514,0.206809
0.0240935,0.177584,0.204799
0.0241531,0.174492,0.202764
0.0242128,0.174064,0.20071
0.0242724,0.176705,0.198638
0.0243321,0.171287,0.196553
0.0243917,0.18997,0.194456
0.0244513,0.190419,0.192352
0.024511,0.168466,0.190241
0.0245706,0.170959,0.188127
0.0246302,0.185293,0.186013
0.0246899,0.192786,0.183901
0.0247495,0.187862,0.181797
0.0248092,0.176319,0.179701
0.0248688,0.147496,0.177618
0.0249284,0.136897,0.175552
0.0249881,0.151173,0.173504
0.0250477,0.150237,0.171477
0.0251073,0.172927,0.169474
0.025167,0.173038,0.167497
0.0252266,0.16419,0.165549
0.0252863,0.163519,0.16363
0.0253459,0.135245,0.161746
0.0254055,0.111587,0.159897
0.0254652,0.106943,0.158084
0.0255248,0.131273,0.156309
0.0255844,0.151072,0.154572
0.0256441,0.172769,0.152875
0.0257037,0.208389,0.151216
0.0257634,0.190182,0.149594
0.025823,0.172409,0.148008
0.0258826,0.166578,0.146455
0.0259423,0.154511,0.144935
0.0260019,0.154943,0.143445
0.0260615,0.163078,0.141984
0.0261212,0.168898,0.140551
0.0261808,0.15958,0.139143
0.0262405,0.138857,0.137758
0.0263001,0.148169,0.136393
0.0263597,0.137447,0.135047
0.0264194,0.122165,0.133715
0.026479,0.112433,0.132396
0.0265386,0.0979865,0.131086
0.0265983,0.0877761,0.129782
0.0266579,0.088094,0.128482
0.0267176,0.0997301,0.127183
0.0267772,0.0898327,0.125883
0.0268368,0.085708,0.124582
0.0268965,0.0860874,0.12328
0.0269561,0.0854391,0.121978
0.0270157,0.0976008,0.120675
0.0270754,0.114174,0.119374
0.027135,0.115258,0.118072
0.0271947,0.117255,0.116773
0.0272543,0.127727,0.115478
0.0273139,0.122088,0.114187
0.0273736,0.106428,0.112905
0.0274332,0.117002,0.11163
0.0274928,0.113831,0.110366
0.0275525,0.12227,0.109111
0.0276121,0.154031,0.107867
0.0276718,0.155147,0.106634
0.0277314,0.127448,0.105411
0.027791,0.117626,0.1042
0.0278507,0.110657,0.102999
0.0279103,0.0893727,0.10181
0.0279699,0.0614296,0.100633
0.0280296,0.0855384,0.0994693
0.0280892,0.118261,0.0983193
0.0281489,0.143318,0.0971848
0.0282085,0.143963,0.096067
0.0282681,0.149284,0.0949677
0.0283278,0.144205,0.0938877
0.0283874,0.10537,0.0928285
0.028447,0.0929642,0.09179
0.0285067,0.0924653,0.0907718
0.0285663,0.0601587,0.0897734
0.028626,0.0288208,0.088792
0.0286856,0.0499471,0.087824
0.0287452,0.0586147,0.0868657
0.0288049,0.0557468,0.0859138
0.0288645,0.0700895,0.0849642
0.0289241,0.062092,0.0840155
0.0289838,0.0682584,0.0830658
0.0290434,0.0683004,0.0821126
0.0291031,0.0614361,0.0811548
0.0291627,0.0691999,0.0801911
0.0292223,0.08277,0.0792216
0.029282,0.0673134,0.078247
0.0293416,0.0795613,0.0772673
0.0294012,0.0837764,0.0762848
0.0294609,0.0801034,0.0753015
0.0295205,0.0551544,0.0743205
0.0295802,0.0621379,0.0733461
0.0296398,0.0751402,0.0723822
0.0296994,0.0965403,0.0714337
0.0297591,0.125595,0.070504
0.0298187,0.0832909,0.069597
0.0298783,0.0677274,0.0687145
0.029938,0.0460852,0.0678579
0.0299976,0.0511397,0.0670271
0.0300573,0.0464433,0.0662217
0.0301169,0.0516152,0.0654405
0.0301765,0.0526906,0.0646817
0.0302362,0.0781654,0.0639431
0.0302958,0.0891407,0.0632221
0.0303554,0.0733941,0.062516
0.0304151,0.0459523,0.0618223
0.0304747,0.0490035,0.0611375
0.0305344,0.0595151,0.0604586
0.030594,0.0419993,0.0597832
0.0306536,0.0341897,0.0591083
0.0307133,0.045763,0.0584317
0.0307729,0.0726063,0.0577511
0.0308325,0.0577883,0.0570652
0.0308922,0.0586971,0.0563728
0.0309518,0.0247193,0.055674
0.0310115,0.0373434,0.0549687
0.0310711,0.0414233,0.0542583
0.0311307,0.0901113,0.053544
0.0311904,0.0791591,0.0528267
0.03125,0.0825078,0.0521067
0.0313096,0.0625791,0.0513844
0.0313693,0.0312864,0.0506604
0.0314289,0.0320025,0.0499362
0.0314885,0.0150226,0.0492145
0.0315482,0.0127852,0.0484993
0.0316078,0.0168962,0.0477947
0.0316675,0.0226874,0.0471065
0.0317271,0.0439247,0.0464405
0.0317867,0.0672744,0.0458034
0.0318464,0.0778788,0.0452003
0.031906,0.076944,0.0446359
0.0319657,0.0412085,0.044114
0.0320253,0.0234507,0.0436378
0.0320849,0.045066,0.0432101
0.0321446,0.0788135,0.0428317
0.0322042,0.08777,0.0425034
0.0322638,0.064387,0.042224
0.0323235,0.05111,0.0419922
0.0323831,0.053235,0.0418054
0.0324427,0.0765811,0.0416606
0.0325024,0.0824984,0.041554
0.032562,0.0850435,0.0414812
0.0326217,0.0544603,0.0414381
0.0326813,0.0476454,0.0414197
0.0327409,0.0475313,0.0414209
0.0328006,0.0373852,0.0414363
0.0328602,0.00197363,0.0414606
0.0329198,-0.011284,0.0414894
0.0329795,-0.00028586,0.0415192
0.0330391,-0.00501433,0.0415477
0.0330988,0.00399808,0.0415723
0.0331584,0.00162916,0.0415907
0.033218,-0.00458016,0.0416008
0.0332777,0.0180222,0.0416001
0.0333373,0.00995738,0.0415861
0.0333969,-0.00990772,0.0415559
0.0334566,-0.0164291,0.0415075
0.0335162,0.0106659,0.0414397
0.0335759,0.0252653,0.0413519
0.0336355,0.0189939,0.0412441
0.0336951,0.0233488,0.0411168
0.0337548,0.0183403,0.0409716
0.0338144,0.0274469,0.0408105
0.033874,0.0146883,0.0406362
0.0339337,0.0161347,0.0404519
0.0339933,0.0369705,0.040262
0.034053,0.0629139,0.0400711
0.0341126,0.0586825,0.039884
0.0341722,0.0560842,0.0397041
0.0342319,0.0626204,0.0395338
0.0342915,0.0585972,0.0393741
0.0343511,0.0635157,0.0392262
0.0344108,0.0731545,0.0390916
0.0344704,0.0674405,0.0389723
0.0345301,0.0651915,0.0388704
0.0345897,0.0679651,0.0387887
0.0346493,0.0966991,0.03873
0.034709,0.0938377,0.0386968
0.0347686,0.0664087,0.0386913
0.0348282,0.074935,0.0387142
0.0348879,0.0726888,0.0387653
0.0349475,0.0813303,0.0388431
0.0350072,0.075952,0.0389452
0.0350668,0.0576814,0.0390684
0.0351264,0.0281295,0.0392091
0.0351861,0.0374837,0.039362
0.0352457,0.0417393,0.0395205
0.0353053,0.0279516,0.0396775
0.035365,0.0435034,0.0398258
0.0354246,0.0224243,0.0399589
0.0354843,0.0302064,0.0400703
0.0355439,0.0272378,0.0401542
0.0356035,0.0285117,0.0402056
0.0356632,0.0202131,0.0402196
0.0357228,0.0390794,0.0401926
0.0357824,0.0428921,0.0401225
0.0358421,0.0356588,0.0400078
0.0359017,0.0418319,0.0398489
0.0359614,0.059457,0.0396468
0.036021,0.0301705,0.0394036
0.0360806,0.00380096,0.0391211
0.0361403,0.0269725,0.0388013
0.0361999,0.033829,0.0384455
0.0362595,0.0113081,0.0380549
0.0363192,-0.00206219,0.037631
0.0363788,0.00527941,0.0371752
0.0364385,0.0165498,0.0366896
0.0364981,0.0235962,0.0361771
0.0365577,0.000615191,0.035642
0.0366174,0.0135855,0.0350882
0.036677,0.0367151,0.0345209
0.0367366,0.0493149,0.033945
0.0367963,0.0527914,0.0333655
0.0368559,0.0543832,0.032788
0.0369156,0.0783622,0.0322178
0.0369752,0.0780929,0.0316603
0.0370348,0.0747584,0.031121
0.0370945,0.0371193,0.0306042
0.0371541,0.0195994,0.0301139
0.0372137,0.00519113,0.0296535
0.0372734,-0.00742106,0.0292251
0.037333,0.00731398,0.0288299
0.0373927,0.0294349,0.0284679
0.0374523,0.0182915,0.0281386
0.0375119,0.0320531,0.0278402
0.0375716,0.0527837,0.0275703
0.0376312,0.0581287,0.0273254
0.0376908,0.0765695,0.0271015
0.0377505,0.0650098,0.0268946
0.0378101,0.0485575,0.0267003
0.0378698,0.0495899,0.0265156
0.0379294,0.0289369,0.0263381
0.037989,0.0143858,0.0261653
0.0380487,0.0166968,0.0259951
0.0381083,0.0121385,0.0258263
0.0381679,-0.0214886,0.0256573
0.0382276,-0.024554,0.0254875
0.0382872,0.0138679,0.0253164
0.0383468,0.0229939,0.0251437
0.0384065,0.00851192,0.0249688
0.0384661,0.0220755,0.0247906
0.0385258,0.0430562,0.0246073
0.0385854,0.0426678,0.024417
0.038645,0.0241678,0.0242172
0.0387047,0.0232638,0.0240059
0.0387643,0.0263217,0.0237808
0.038824,0.0360831,0.0235401
0.0388836,0.0489485,0.0232827
0.0389432,0.0372572,0.0230085
0.0390029,0.0200729,0.0227183
0.0390625,0.0100144,0.0224138
0.0391221,-0.0134858,0.0220974
0.0391818,-0.0253804,0.0217721
0.0392414,-0.01736,0.0214409
0.039301,-0.0140879,0.021107
0.0393607,-0.0245192,0.0207731
0.0394203,0.00598184,0.0204418
0.03948,0.0112252,0.0201155
0.0395396,0.0240178,0.0197956
0.0395992,0.0395439,0.0194835
0.0396589,0.0407982,0.0191805
0.0397185,0.0125773,0.018888
0.0397782,0.0251171,0.0186074
0.0398378,0.0474752,0.0183399
0.0398974,0.0352979,0.0180866
0.0399571,0.0412744,0.0178478
0.0400167,0.055465,0.0176232
0.0400763,0.0599206,0.0174122
0.040136,0.058482,0.0172138
0.0401956,0.0564113,0.0170273
0.0402552,0.0123615,0.0168523
0.0403149,-0.0243959,0.0166889
0.0403745,0.00401092,0.0165369
0.0404342,0.016578,0.0163964
0.0404938,-0.0180294,0.0162665
0.0405534,-0.0160043,0.016146
0.0406131,-0.0212188,0.0160338
0.0406727,-0.00577247,0.0159277
0.0407323,0.0167533,0.015826
0.040792,0.0376646,0.0157266
0.0408516,0.0482293,0.0156278
0.0409113,0.0469257,0.0155284
0.0409709,0.0458497,0.0154277
0.0410305,0.0370781,0.0153261
0.0410902,0.0212137,0.0152241
0.0411498,0.0201973,0.0151225
0.0412094,0.0189166,0.0150226
0.0412691,0.0201538,0.0149253
0.0413287,0.0132015,0.0148315
0.0413884,0.0036774,0.0147417
0.041448,-0.0197076,0.0146554
0.0415076,-0.0372188,0.0145725
0.0415673,-0.0313713,0.0144926
0.0416269,-0.0130404,0.0144155
0.0416865,-0.0176518,0.0143415
0.0417462,-0.0162519,0.0142709
0.0418058,0.0153522,0.014205
0.0418655,0.0312705,0.014145
0.0419251,0.038807,0.0140922
0.0419847,0.0513794,0.014048
0.0420444,0.0544786,0.0140143
0.042104,0.0455137,0.0139929
0.0421636,0.0196554,0.013986
0.0422233,0.00496989,0.0139957
0.0422829,-0.000144957,0.0140239
0.0423426,0.0034422,0.0140725
0.0424022,-0.0161911,0.0141421
0.0424618,-0.0310613,0.0142327
0.0425215,-0.0101757,0.0143437
0.0425811,-0.00489158,0.0144735
0.0426407,0.0127184,0.0146199
0.0427004,0.0405242,0.01478
0.04276,0.0581799,0.0149499
0.0428197,0.0429109,0.0151256
0.0428793,0.034485,0.015303
0.0429389,0.0179459,0.0154773
0.0429986,0.0038491,0.015644
0.0430582,-0.0129806,0.0157991
0.0431178,-0.0162169,0.0159386
0.0431775,0.00351132,0.0160598
0.0432371,-0.000900872,0.0161602
0.0432968,0.00485581,0.0162395
0.0433564,0.0166127,0.0162981
0.043416,0.0176851,0.0163386
0.0434757,0.0151723,0.0163641
0.0435353,0.0166864,0.0163776
0.0435949,0.0220259,0.0163831
0.0436546,0.0115939,0.0163848
0.0437142,0.00460621,0.0163864
0.0437739,0.0254741,0.0163906
0.0438335,0.0123559,0.0163986
0.0438931,0.0131233,0.0164106
0.0439528,0.0205294,0.0164254
0.0440124,0.0340362,0.0164411
0.044072,0.0280492,0.0164558
0.0441317,0.0175358,0.0164677
0.0441913,0.0274604,0.0164756
0.044251,0.0167107,0.0164784
0.0443106,0.00537687,0.0164753
0.0443702,0.0193373,0.0164655
0.0444299,0.0302022,0.0164487
0.0444895,0.0386168,0.0164254
0.0445491,0.0291361,0.0163967
0.0446088,0.0285886,0.0163639
0.0446684,0.0532893,0.0163283
0.0447281,0.0388887,0.0162908
0.0447877,0.0448265,0.016252
0.0448473,0.0384569,0.0162121
0.044907,0.036164,0.0161712
0.0449666,0.041014,0.0161294
0.0450262,0.0531843,0.016086
0.0450859,0.0266625,0.0160402
0.0451455,0.0052868,0.0159908
0.0452052,0.0262297,0.0159365
0.0452648,0.0197623,0.0158762
0.0453244,0.0116426,0.0158089
0.0453841,-0.00307844,0.0157346
0.0454437,-0.00704564,0.0156533
0.0455033,0.0115994,0.0155655
0.045563,0.00163774,0.015472
0.0456226,-0.0120186,0.0153731
0.0456823,-0.0242487,0.0152689
0.0457419,-0.0241952,0.0151591
0.0458015,-0.0215538,0.0150428
0.0458612,-0.0288422,0.0149196
0.0459208,-0.00613655,0.0147898
0.0459804,-0.001915,0.0146548
0.0460401,0.00189674,0.0145162
0.0460997,0.00696988,0.0143766
0.0461593,-0.0031783,0.0142383
0.046219,0.0138885,0.0141038
0.0462786,0.0250625,0.0139752
0.0463383,0.0317439,0.013854
0.0463979,0.0402908,0.0137417
0.0464575,0.0334966,0.0136392
0.0465172,0.0393576,0.0135472
0.0465768,0.0685989,0.0134658
0.0466365,0.0601504,0.0133947
0.0466961,0.0300774,0.0133333
0.0467557,0.0231146,0.0132807
0.0468154,0.00381439,0.0132364
0.046875,0.000805951,0.0131991
0.0469346,-0.00103775,0.0131675
0.0469943,-0.031544,0.0131395
0.0470539,-0.016617,0.0131129
0.0471135,0.0136168,0.0130854
0.0471732,0.0143193,0.0130549
0.0472328,-0.0110089,0.0130199
0.0472925,-0.0133656,0.0129789
0.0473521,-0.00998888,0.0129307
0.0474117,-0.0039696,0.0128746
0.0474714,0.0133435,0.0128108
0.047531,0.0176376,0.0127398
0.0475907,-0.00633136,0.0126622
0.0476503,0.00266181,0.0125789
0.0477099,0.0183608,0.0124908
0.0477696,0.0212748,0.0123985
0.0478292,0.0343127,0.0123021
0.0478888,0.0461687,0.0122015
0.0479485,0.0565884,0.0120966
0.0480081,0.0384545,0.0119874
0.0480677,0.0114749,0.0118736
0.0481274,0.00667124,0.0117546
0.048187,0.000940922,0.01163
0.0482467,-0.0199821,0.0114997
0.0483063,-0.00506904,0.0113635
0.0483659,0.0148611,0.0112213
0.0484256,0.0285968,0.0110737
0.0484852,0.0261755,0.0109216
0.0485448,0.0159196,0.0107665
0.0486045,0.0272666,0.0106095
0.0486641,0.0234454,0.0104515
0.0487238,0.0193201,0.0102941
0.0487834,0.0169792,0.0101391
0.048843,0.0422929,0.00998864
0.0489027,0.047488,0.00984487
0.0489623,0.0316373,0.00970958
0.0490219,0.0240559,0.00958446
0.0490816,0.0171949,0.00947031
0.0491412,0.0149666,0.00936832
0.0492009,0.0125085,0.00927866
0.0492605,0.00224534,0.00920162
0.0493201,0.00795825,0.00913686
0.0493798,0.0260626,0.00908348
0.0494394,0.0144543,0.00903985
0.049499,-0.0041495,0.00900383
0.0495587,-0.0131169,0.00897284
