spatialFrequency, correlation, smoothCorrelation
0.0111559,0.609596,0.608694
0.0111946,0.609806,0.607192
0.0112333,0.59246,0.605683
0.0112721,0.581481,0.604166
0.0113108,0.59188,0.602642
0.0113496,0.576416,0.60111
0.0113883,0.555971,0.59957
0.011427,0.540701,0.598023
0.0114658,0.541324,0.596467
0.0115045,0.571051,0.594905
0.0115432,0.571468,0.593335
0.011582,0.559269,0.591759
0.0116207,0.559337,0.590176
0.0116594,0.586372,0.588589
0.0116982,0.606998,0.586997
0.0117369,0.60505,0.585401
0.0117756,0.611316,0.583802
0.0118144,0.604369,0.5822
0.0118531,0.610152,0.580596
0.0118919,0.621608,0.578991
0.0119306,0.606142,0.577385
0.0119693,0.576646,0.575779
0.0120081,0.57344,0.574174
0.0120468,0.578659,0.572569
0.0120855,0.583655,0.570967
0.0121243,0.575172,0.569368
0.012163,0.554449,0.567774
0.0122017,0.538376,0.566185
0.0122405,0.527621,0.564602
0.0122792,0.529103,0.563027
0.0123179,0.516166,0.56146
0.0123567,0.533851,0.559901
0.0123954,0.561426,0.558353
0.0124341,0.572618,0.556815
0.0124729,0.574449,0.555288
0.0125116,0.580908,0.553774
0.0125504,0.591473,0.552272
0.0125891,0.576496,0.550783
0.0126278,0.574603,0.549306
0.0126666,0.589552,0.547844
0.0127053,0.583977,0.546394
0.012744,0.555122,0.544957
0.0127828,0.527197,0.543531
0.0128215,0.532155,0.542116
0.0128602,0.515971,0.540712
0.012899,0.524633,0.539318
0.0129377,0.556476,0.537933
0.0129764,0.557446,0.536555
0.0130152,0.572354,0.535186
0.0130539,0.561825,0.533823
0.0130927,0.529683,0.532466
0.0131314,0.536283,0.531117
0.0131701,0.55319,0.529771
0.0132089,0.530039,0.528432
0.0132476,0.501822,0.527099
0.0132863,0.491302,0.52577
0.0133251,0.45356,0.524445
0.0133638,0.467867,0.523125
0.0134025,0.477339,0.521809
0.0134413,0.477916,0.520496
0.01348,0.487398,0.519186
0.0135187,0.498915,0.517878
0.0135575,0.515931,0.516574
0.0135962,0.526,0.515271
0.013635,0.534598,0.513971
0.0136737,0.541069,0.512673
0.0137124,0.536347,0.511376
0.0137512,0.522695,0.510081
0.0137899,0.517692,0.508788
0.0138286,0.518344,0.507496
0.0138674,0.495038,0.506205
0.0139061,0.491581,0.504914
0.0139448,0.5057,0.503624
0.0139836,0.511234,0.502333
0.0140223,0.514546,0.501042
0.014061,0.514647,0.49975
0.0140998,0.492381,0.498456
0.0141385,0.463447,0.497161
0.0141773,0.468049,0.495864
0.014216,0.467462,0.494565
0.0142547,0.438675,0.493263
0.0142935,0.430743,0.49196
0.0143322,0.428944,0.490656
0.0143709,0.433663,0.489351
0.0144097,0.455778,0.488046
0.0144484,0.461957,0.48674
0.0144871,0.478503,0.485434
0.0145259,0.503914,0.484129
0.0145646,0.494316,0.482825
0.0146033,0.506484,0.481521
0.0146421,0.50745,0.480218
0.0146808,0.508946,0.478914
0.0147196,0.491382,0.47761
0.0147583,0.479,0.476306
0.014797,0.470862,0.475
0.0148358,0.465894,0.473692
0.0148745,0.463238,0.472381
0.0149132,0.458181,0.471069
0.014952,0.478176,0.469754
0.0149907,0.50542,0.468437
0.0150294,0.486648,0.46712
0.0150682,0.486944,0.465803
0.0151069,0.504988,0.464486
0.0151456,0.477725,0.463171
0.0151844,0.456706,0.461859
0.0152231,0.464038,0.460549
0.0152619,0.469226,0.459244
0.0153006,0.479682,0.457943
0.0153393,0.472628,0.456647
0.0153781,0.47545,0.455357
0.0154168,0.48405,0.454072
0.0154555,0.472758,0.452794
0.0154943,0.468156,0.451522
0.015533,0.460028,0.450254
0.0155717,0.451914,0.448991
0.0156105,0.46177,0.447731
0.0156492,0.468077,0.446474
0.0156879,0.461255,0.445218
0.0157267,0.443058,0.443961
0.0157654,0.43478,0.442703
0.0158042,0.433899,0.441442
0.0158429,0.434863,0.440177
0.0158816,0.409721,0.438906
0.0159204,0.406937,0.437628
0.0159591,0.419115,0.436342
0.0159978,0.426916,0.435046
0.0160366,0.44095,0.433739
0.0160753,0.440028,0.432419
0.016114,0.441962,0.431087
0.0161528,0.437054,0.429741
0.0161915,0.432642,0.428381
0.0162302,0.450726,0.427006
0.016269,0.434528,0.425616
0.0163077,0.400334,0.424212
0.0163465,0.436203,0.422792
0.0163852,0.439665,0.421359
0.0164239,0.409323,0.419913
0.0164627,0.418047,0.418454
0.0165014,0.442914,0.416983
0.0165401,0.436139,0.4155
0.0165789,0.434809,0.414006
0.0166176,0.420417,0.412501
0.0166563,0.401867,0.410984
0.0166951,0.405931,0.409457
0.0167338,0.405815,0.407919
0.0167725,0.391548,0.406372
0.0168113,0.403551,0.404814
0.01685,0.407599,0.403248
0.0168888,0.400738,0.401674
0.0169275,0.413492,0.400091
0.0169662,0.406943,0.398502
0.017005,0.411894,0.396906
0.0170437,0.424198,0.395303
0.0170824,0.391471,0.393695
0.0171212,0.396888,0.392081
0.0171599,0.394288,0.390463
0.0171986,0.38901,0.388839
0.0172374,0.384296,0.387212
0.0172761,0.384896,0.385582
0.0173148,0.397062,0.383949
0.0173536,0.387834,0.382315
0.0173923,0.368889,0.38068
0.0174311,0.368059,0.379044
0.0174698,0.35141,0.377408
0.0175085,0.316136,0.375772
0.0175473,0.332,0.374138
0.017586,0.339159,0.372502
0.0176247,0.333849,0.370867
0.0176635,0.340428,0.369232
0.0177022,0.353682,0.367596
0.0177409,0.355281,0.365958
0.0177797,0.347927,0.364321
0.0178184,0.349362,0.362681
0.0178571,0.385443,0.361041
0.0178959,0.409635,0.3594
0.0179346,0.417126,0.357758
0.0179734,0.424635,0.356115
0.0180121,0.431768,0.354473
0.0180508,0.41157,0.35283
0.0180896,0.392094,0.351187
0.0181283,0.391617,0.349545
0.018167,0.384654,0.347902
0.0182058,0.345113,0.346258
0.0182445,0.349982,0.344614
0.0182832,0.351599,0.342968
0.018322,0.364024,0.341321
0.0183607,0.354009,0.339672
0.0183994,0.354089,0.338022
0.0184382,0.350334,0.33637
0.0184769,0.335411,0.334716
0.0185156,0.330634,0.333061
0.0185544,0.322503,0.331403
0.0185931,0.325033,0.329743
0.0186319,0.30652,0.32808
0.0186706,0.286809,0.326415
0.0187093,0.265673,0.324747
0.0187481,0.263087,0.323076
0.0187868,0.298213,0.321402
0.0188255,0.27951,0.319727
0.0188643,0.257391,0.318049
0.018903,0.259156,0.31637
0.0189417,0.265941,0.31469
0.0189805,0.272063,0.313011
0.0190192,0.294021,0.311333
0.0190579,0.301403,0.309657
0.0190967,0.297223,0.307984
0.0191354,0.308756,0.306314
0.0191742,0.31734,0.304648
0.0192129,0.315155,0.302986
0.0192516,0.293169,0.301329
0.0192904,0.29614,0.299678
0.0193291,0.318267,0.298034
0.0193678,0.295734,0.296396
0.0194066,0.306016,0.294767
0.0194453,0.329558,0.293145
0.019484,0.341987,0.291532
0.0195228,0.291635,0.289927
0.0195615,0.264647,0.288332
0.0196002,0.282002,0.286746
0.019639,0.298508,0.285169
0.0196777,0.319143,0.283601
0.0197165,0.325815,0.282042
0.0197552,0.323795,0.280492
0.0197939,0.31904,0.278951
0.0198327,0.308333,0.27742
0.0198714,0.306033,0.275897
0.0199101,0.3049,0.274383
0.0199489,0.266842,0.272877
0.0199876,0.254016,0.271379
0.0200263,0.245024,0.26989
0.0200651,0.242832,0.268409
0.0201038,0.246315,0.266935
0.0201425,0.23715,0.265468
0.0201813,0.247342,0.264009
0.02022,0.266042,0.262556
0.0202588,0.286536,0.261111
0.0202975,0.277246,0.259673
0.0203362,0.230838,0.258243
0.020375,0.224658,0.256821
0.0204137,0.240501,0.255407
0.0204524,0.243406,0.254
0.0204912,0.238114,0.252603
0.0205299,0.226688,0.251215
0.0205686,0.235952,0.249837
0.0206074,0.239622,0.24847
0.0206461,0.234437,0.247115
0.0206848,0.209334,0.245772
0.0207236,0.206059,0.244442
0.0207623,0.202203,0.243126
0.0208011,0.212727,0.241821
0.0208398,0.243051,0.240531
0.0208785,0.245084,0.239253
0.0209173,0.255089,0.237987
0.020956,0.2578,0.236734
0.0209947,0.242465,0.235492
0.0210335,0.250055,0.234261
0.0210722,0.250408,0.23304
0.0211109,0.228343,0.231828
0.0211497,0.202823,0.230624
0.0211884,0.183344,0.229429
0.0212271,0.161538,0.228242
0.0212659,0.209447,0.227063
0.0213046,0.254733,0.225892
0.0213434,0.256638,0.224729
0.0213821,0.235086,0.223575
0.0214208,0.211562,0.222429
0.0214596,0.218217,0.221292
0.0214983,0.206929,0.220165
0.021537,0.179869,0.219048
0.0215758,0.18545,0.217942
0.0216145,0.20059,0.216847
0.0216532,0.207912,0.215766
0.021692,0.181638,0.214699
0.0217307,0.181327,0.213648
0.0217694,0.21807,0.212615
0.0218082,0.219493,0.211601
0.0218469,0.20634,0.210608
0.0218857,0.229502,0.209636
0.0219244,0.211946,0.208688
0.0219631,0.208219,0.207764
0.0220019,0.229436,0.206864
0.0220406,0.239348,0.20599
0.0220793,0.206636,0.205141
0.0221181,0.187556,0.204318
0.0221568,0.179804,0.20352
0.0221955,0.218329,0.202748
0.0222343,0.242875,0.202
0.022273,0.223022,0.201277
0.0223117,0.210197,0.200577
0.0223505,0.207803,0.199899
0.0223892,0.202942,0.199242
0.022428,0.197144,0.198604
0.0224667,0.191131,0.197983
0.0225054,0.177063,0.197379
0.0225442,0.173361,0.196788
0.0225829,0.194121,0.19621
0.0226216,0.197314,0.195641
0.0226604,0.160532,0.195082
0.0226991,0.145446,0.194528
0.0227378,0.167791,0.19398
0.0227766,0.174566,0.193434
0.0228153,0.180731,0.192889
0.022854,0.178856,0.192344
0.0228928,0.189814,0.191797
0.0229315,0.184284,0.191245
0.0229703,0.185106,0.19069
0.023009,0.166665,0.190128
0.0230477,0.142276,0.18956
0.0230865,0.155662,0.188984
0.0231252,0.176951,0.1884
0.0231639,0.190819,0.187807
0.0232027,0.170292,0.187205
0.0232414,0.162085,0.186593
0.0232801,0.169349,0.18597
0.0233189,0.163745,0.185336
0.0233576,0.168934,0.18469
0.0233963,0.163382,0.184033
0.0234351,0.156362,0.183363
0.0234738,0.184475,0.182682
0.0235125,0.182257,0.18199
0.0235513,0.195238,0.181288
0.02359,0.204644,0.180576
0.0236288,0.202449,0.179856
0.0236675,0.189203,0.179128
0.0237062,0.144186,0.178394
0.023745,0.155715,0.177654
0.0237837,0.155769,0.176909
0.0238224,0.158596,0.176158
0.0238612,0.19327,0.175404
0.0238999,0.182455,0.174647
0.0239386,0.180923,0.173887
0.0239774,0.182694,0.173124
0.0240161,0.179458,0.17236
0.0240548,0.196495,0.171594
0.0240936,0.171868,0.170827
0.0241323,0.159645,0.17006
0.0241711,0.167749,0.169292
0.0242098,0.187057,0.168525
0.0242485,0.210449,0.167759
0.0242873,0.185548,0.166994
0.024326,0.196259,0.166232
0.0243647,0.190091,0.165472
0.0244035,0.173216,0.164715
0.0244422,0.167696,0.16396
0.0244809,0.182031,0.163207
0.0245197,0.200769,0.162457
0.0245584,0.211902,0.161708
0.0245971,0.217948,0.160963
0.0246359,0.2284,0.160219
0.0246746,0.222913,0.159478
0.0247134,0.217571,0.158739
0.0247521,0.210513,0.158002
0.0247908,0.200068,0.157267
0.0248296,0.185334,0.156535
0.0248683,0.165161,0.155804
0.024907,0.174378,0.155073
0.0249458,0.178201,0.154344
0.0249845,0.17122,0.153615
0.0250232,0.160367,0.152885
0.025062,0.163478,0.152154
0.0251007,0.174741,0.151421
0.0251394,0.184814,0.150687
0.0251782,0.177836,0.149949
0.0252169,0.155439,0.149207
0.0252557,0.147454,0.148461
0.0252944,0.130171,0.147709
0.0253331,0.132669,0.146951
0.0253719,0.116308,0.146186
0.0254106,0.0938198,0.145412
0.0254493,0.114266,0.144631
0.0254881,0.11889,0.14384
0.0255268,0.1082,0.14304
0.0255655,0.116294,0.142231
0.0256043,0.112352,0.141412
0.025643,0.131442,0.140583
0.0256817,0.122655,0.139745
0.0257205,0.106299,0.138897
0.0257592,0.116951,0.13804
0.025798,0.122727,0.137173
0.0258367,0.129499,0.136298
0.0258754,0.112219,0.135415
0.0259142,0.105953,0.134524
0.0259529,0.132002,0.133626
0.0259916,0.125775,0.132721
0.0260304,0.112649,0.131809
0.0260691,0.104868,0.130891
0.0261078,0.108703,0.129968
0.0261466,0.0809821,0.12904
0.0261853,0.0698472,0.128108
0.026224,0.0853934,0.127172
0.0262628,0.0955721,0.126234
0.0263015,0.0967124,0.125296
0.0263403,0.113568,0.124358
0.026379,0.120293,0.123421
0.0264177,0.124077,0.122488
0.0264565,0.127303,0.12156
0.0264952,0.152036,0.120637
0.0265339,0.155664,0.119722
0.0265727,0.15806,0.118816
0.0266114,0.159971,0.11792
0.0266501,0.149486,0.117034
0.0266889,0.117866,0.116161
0.0267276,0.0927445,0.115301
0.0267663,0.0940939,0.114455
0.0268051,0.101624,0.113624
0.0268438,0.107182,0.11281
0.0268826,0.112247,0.112014
0.0269213,0.120599,0.111236
0.02696,0.132706,0.110477
0.0269988,0.120527,0.109736
0.0270375,0.109921,0.109015
0.0270762,0.101805,0.108313
0.027115,0.115157,0.107631
0.0271537,0.113609,0.106968
0.0271924,0.106272,0.106324
0.0272312,0.112386,0.105699
0.0272699,0.0976896,0.105094
0.0273086,0.0855461,0.104507
0.0273474,0.0795908,0.103939
0.0273861,0.0898301,0.103388
0.0274249,0.0937662,0.102855
0.0274636,0.088355,0.102338
0.0275023,0.0796806,0.101837
0.0275411,0.0806931,0.101352
0.0275798,0.0841061,0.10088
0.0276185,0.0948699,0.100422
0.0276573,0.100145,0.0999761
0.027696,0.100478,0.0995407
0.0277347,0.108409,0.0991155
0.0277735,0.110225,0.098699
0.0278122,0.119438,0.0982898
0.0278509,0.10768,0.0978872
0.0278897,0.103176,0.09749
0.0279284,0.117161,0.0970972
0.0279672,0.124363,0.0967077
0.0280059,0.0967128,0.0963209
0.0280446,0.0817612,0.0959353
0.0280834,0.0832533,0.0955502
0.0281221,0.0869021,0.0951646
0.0281608,0.0892252,0.0947776
0.0281996,0.0926844,0.0943886
0.0282383,0.086954,0.0939965
0.028277,0.0699399,0.0936009
0.0283158,0.0594729,0.0932014
0.0283545,0.0803802,0.0927974
0.0283932,0.0980807,0.0923886
0.028432,0.0938323,0.0919749
0.0284707,0.0833199,0.0915565
0.0285095,0.0693879,0.0911328
0.0285482,0.0782088,0.090704
0.0285869,0.0865123,0.0902704
0.0286257,0.0740279,0.0898316
0.0286644,0.0811624,0.089388
0.0287031,0.0800674,0.0889399
0.0287419,0.0748003,0.0884872
0.0287806,0.0867205,0.0880313
0.0288193,0.0961863,0.0875722
0.0288581,0.105648,0.0871107
0.0288968,0.093044,0.0866479
0.0289355,0.0716877,0.0861844
0.0289743,0.0648694,0.085721
0.029013,0.0594142,0.0852591
0.0290518,0.0504061,0.084799
0.0290905,0.0591817,0.0843422
0.0291292,0.0619187,0.0838894
0.029168,0.0846319,0.083442
0.0292067,0.10332,0.0830012
0.0292454,0.113178,0.0825681
0.0292842,0.104051,0.0821437
0.0293229,0.11182,0.0817286
0.0293616,0.122734,0.0813236
0.0294004,0.108761,0.0809286
0.0294391,0.0908548,0.0805437
0.0294778,0.0929218,0.0801696
0.0295166,0.0953968,0.0798059
0.0295553,0.0940664,0.0794526
0.0295941,0.0923993,0.0791096
0.0296328,0.0882761,0.0787767
0.0296715,0.0972037,0.0784534
0.0297103,0.10292,0.0781399
0.029749,0.107113,0.077836
0.0297877,0.0884448,0.0775416
0.0298265,0.100378,0.077257
0.0298652,0.0640894,0.0769821
0.0299039,0.0519312,0.0767173
0.0299427,0.0505043,0.0764623
0.0299814,0.0514481,0.0762168
0.0300201,0.0519201,0.075981
0.0300589,0.0591053,0.0757544
0.0300976,0.0719217,0.0755363
0.0301363,0.0794828,0.0753263
0.0301751,0.0860834,0.0751244
0.0302138,0.0823812,0.0749293
0.0302526,0.0767047,0.0747407
0.0302913,0.0675885,0.0745579
0.03033,0.0646703,0.07438
0.0303688,0.0704476,0.0742059
0.0304075,0.0838838,0.0740347
0.0304462,0.0934554,0.0738652
0.030485,0.0743835,0.0736967
0.0305237,0.0539837,0.0735276
0.0305624,0.054514,0.073357
0.0306012,0.0762933,0.0731838
0.0306399,0.0798662,0.0730074
0.0306786,0.0749799,0.0728268
0.0307174,0.0838299,0.0726414
0.0307561,0.0756979,0.0724507
0.0307949,0.0747101,0.0722544
0.0308336,0.0608611,0.0720521
0.0308723,0.0546318,0.0718437
0.0309111,0.0553457,0.0716287
0.0309498,0.0558207,0.071407
0.0309885,0.0381051,0.0711787
0.0310273,0.0464662,0.0709433
0.031066,0.0655611,0.0707009
0.0311047,0.0612289,0.0704515
0.0311435,0.0544578,0.0701953
0.0311822,0.0474075,0.0699322
0.0312209,0.0610557,0.0696626
0.0312597,0.0592498,0.0693864
0.0312984,0.0503791,0.069104
0.0313372,0.042709,0.0688154
0.0313759,0.0349473,0.0685211
0.0314146,0.0350498,0.0682216
0.0314534,0.0358117,0.0679176
0.0314921,0.0404413,0.0676098
0.0315308,0.0515124,0.0672989
0.0315696,0.0506456,0.0669857
0.0316083,0.0381466,0.0666712
0.031647,0.0467381,0.0663563
0.0316858,0.0771028,0.0660414
0.0317245,0.0807473,0.0657276
0.0317632,0.085639,0.0654153
0.031802,0.0880573,0.0651052
0.0318407,0.0889136,0.0647975
0.0318795,0.0918353,0.0644931
0.0319182,0.0893812,0.0641918
0.0319569,0.0798522,0.0638939
0.0319957,0.0774775,0.0635995
0.0320344,0.0694063,0.0633086
0.0320731,0.0775255,0.0630212
0.0321119,0.0844437,0.0627376
0.0321506,0.0931229,0.0624577
0.0321893,0.0964636,0.0621814
0.0322281,0.0832184,0.0619088
0.0322668,0.0637547,0.0616395
0.0323055,0.0605438,0.061373
0.0323443,0.0378951,0.0611091
0.032383,0.0419468,0.0608473
0.0324218,0.0734122,0.0605873
0.0324605,0.0968163,0.0603292
0.0324992,0.0932537,0.0600727
0.032538,0.0961647,0.0598178
0.0325767,0.0849402,0.0595645
0.0326154,0.0805972,0.0593129
0.0326542,0.0665453,0.0590629
0.0326929,0.0817371,0.0588145
0.0327316,0.0927055,0.0585676
0.0327704,0.081269,0.0583223
0.0328091,0.0826846,0.0580783
0.0328478,0.0950847,0.0578361
0.0328866,0.095459,0.0575952
0.0329253,0.0865117,0.0573561
0.0329641,0.0721641,0.0571187
0.0330028,0.071309,0.0568828
0.0330415,0.0670233,0.0566485
0.0330803,0.0478967,0.0564156
0.033119,0.046584,0.0561837
0.0331577,0.0377346,0.0559524
0.0331965,0.0388197,0.0557216
0.0332352,0.0323671,0.0554904
0.0332739,0.0430805,0.0552585
