% Model:              fff-holesurface-binding-with epi-new-111kb1e-2.mph
% Version:            COMSOL 6.2.0.339
% Date:               May 22 2026, 15:21
% Q (L/min)              Time (s)                 N_bound (mol/m^2)
5.000000000000001E-5     2610                     4.062118957343137E-13
5.000000000000001E-5     2620                     4.062122499995983E-13
5.000000000000001E-5     2630                     4.062125946873902E-13
5.000000000000001E-5     2640                     4.0621292983910353E-13
5.000000000000001E-5     2650                     4.0621324357803236E-13
5.000000000000001E-5     2660                     4.0621354273728366E-13
5.000000000000001E-5     2670                     4.06213820818895E-13
5.000000000000001E-5     2680                     4.062140652744987E-13
5.000000000000001E-5     2690                     4.062143053206708E-13
5.000000000000001E-5     2700                     4.062145407885904E-13
5.000000000000001E-5     2710                     4.062147651696608E-13
5.000000000000001E-5     2720                     4.062149821367753E-13
5.000000000000001E-5     2730                     4.0621517578084007E-13
5.000000000000001E-5     2740                     4.062153558967757E-13
5.000000000000001E-5     2750                     4.0621553463127565E-13
5.000000000000001E-5     2760                     4.062157060599061E-13
5.000000000000001E-5     2770                     4.062158717619614E-13
5.000000000000001E-5     2780                     4.0621602617184496E-13
5.000000000000001E-5     2790                     4.0621616291662207E-13
5.000000000000001E-5     2800                     4.062162972531055E-13
5.000000000000001E-5     2810                     4.062164286950831E-13
5.000000000000001E-5     2820                     4.062165538372753E-13
5.000000000000001E-5     2830                     4.0621667463323644E-13
5.000000000000001E-5     2840                     4.0621678186935585E-13
5.000000000000001E-5     2850                     4.062168823208012E-13
5.000000000000001E-5     2860                     4.0621698190780295E-13
5.000000000000001E-5     2870                     4.0621707727033274E-13
5.000000000000001E-5     2880                     4.0621716951789366E-13
5.000000000000001E-5     2890                     4.0621725504933713E-13
5.000000000000001E-5     2900                     4.062173310375089E-13
5.000000000000001E-5     2910                     4.0621740587113823E-13
5.000000000000001E-5     2920                     4.062174789294314E-13
5.000000000000001E-5     2930                     4.06217548569928E-13
5.000000000000001E-5     2940                     4.062176156306635E-13
5.000000000000001E-5     2950                     4.0621767493063813E-13
5.000000000000001E-5     2960                     4.0621773085099896E-13
5.000000000000001E-5     2970                     4.0621778623205116E-13
5.000000000000001E-5     2980                     4.062178391857796E-13
5.000000000000001E-5     2990                     4.06217890448535E-13
5.000000000000001E-5     3000                     4.0621793775004677E-13
5.000000000000001E-5     3010                     4.062179799090607E-13
5.000000000000001E-5     3020                     4.0621802152274756E-13
5.000000000000001E-5     3030                     4.062180620449155E-13
5.000000000000001E-5     3040                     4.0621810074592175E-13
5.000000000000001E-5     3050                     4.0621813789489336E-13
5.000000000000001E-5     3060                     4.06218170652297E-13
5.000000000000001E-5     3070                     4.062182017261883E-13
5.000000000000001E-5     3080                     4.0621823246961526E-13
5.000000000000001E-5     3090                     4.0621826182471246E-13
5.000000000000001E-5     3100                     4.062182902556357E-13
5.000000000000001E-5     3110                     4.062183163610009E-13
5.000000000000001E-5     3120                     4.0621833971365185E-13
5.000000000000001E-5     3130                     4.0621836280579614E-13
5.000000000000001E-5     3140                     4.062183852381934E-13
5.000000000000001E-5     3150                     4.0621840670203976E-13
5.000000000000001E-5     3160                     4.062184272341758E-13
5.000000000000001E-5     3170                     4.0621844529851313E-13
5.000000000000001E-5     3180                     4.0621846253424285E-13
5.000000000000001E-5     3190                     4.062184795661533E-13
5.000000000000001E-5     3200                     4.062184958077201E-13
5.000000000000001E-5     3210                     4.062185115407295E-13
5.000000000000001E-5     3220                     4.062185259146039E-13
5.000000000000001E-5     3230                     4.062185388263363E-13
5.000000000000001E-5     3240                     4.062185516139656E-13
5.000000000000001E-5     3250                     4.0621856400623767E-13
5.000000000000001E-5     3260                     4.062185758831794E-13
5.000000000000001E-5     3270                     4.062185872020732E-13
5.000000000000001E-5     3280                     4.062185971433312E-13
5.000000000000001E-5     3290                     4.0621860668110344E-13
5.000000000000001E-5     3300                     4.062186160921889E-13
5.000000000000001E-5     3310                     4.0621862505816197E-13
5.000000000000001E-5     3320                     4.062186337427517E-13
5.000000000000001E-5     3330                     4.062186416369947E-13
5.000000000000001E-5     3340                     4.062186487616225E-13
5.000000000000001E-5     3350                     4.0621865582671985E-13
5.000000000000001E-5     3360                     4.0621866265670235E-13
5.000000000000001E-5     3370                     4.062186692124289E-13
5.000000000000001E-5     3380                     4.0621867545721767E-13
5.000000000000001E-5     3390                     4.062186812551519E-13
5.000000000000001E-5     3400                     4.062186867806225E-13
5.000000000000001E-5     3410                     4.062186916708626E-13
5.000000000000001E-5     3420                     4.0621869638328496E-13
5.000000000000001E-5     3430                     4.0621870102520597E-13
5.000000000000001E-5     3440                     4.0621870551156654E-13
5.000000000000001E-5     3450                     4.062187098186759E-13
5.000000000000001E-5     3460                     4.0621871381261863E-13
5.000000000000001E-5     3470                     4.062187176443804E-13
5.000000000000001E-5     3480                     4.062187210193674E-13
5.000000000000001E-5     3490                     4.062187242361533E-13
5.000000000000001E-5     3500                     4.062187273866451E-13
5.000000000000001E-5     3510                     4.0621873044753796E-13
5.000000000000001E-5     3520                     4.0621873333977153E-13
5.000000000000001E-5     3530                     4.062187360685342E-13
5.000000000000001E-5     3540                     4.0621873865140304E-13
5.000000000000001E-5     3550                     4.062187410469271E-13
5.000000000000001E-5     3560                     4.0621874335400055E-13
5.000000000000001E-5     3570                     4.062187454004629E-13
5.000000000000001E-5     3580                     4.062187473529093E-13
5.000000000000001E-5     3590                     4.0621874926324046E-13
5.000000000000001E-5     3600                     4.0621875111791773E-13
1.0000000000000002E-4    0                        4.961567689616736E-15
1.0000000000000002E-4    10                       1.7243608341377575E-13
1.0000000000000002E-4    20                       2.1618040189883808E-13
1.0000000000000002E-4    30                       2.406567613061724E-13
1.0000000000000002E-4    40                       2.565686327066637E-13
1.0000000000000002E-4    50                       2.6804232690489917E-13
1.0000000000000002E-4    60                       2.7686215756128703E-13
1.0000000000000002E-4    70                       2.8402384855109873E-13
1.0000000000000002E-4    80                       2.900132851641961E-13
1.0000000000000002E-4    90                       2.952071513622726E-13
1.0000000000000002E-4    100                      2.996501346005763E-13
1.0000000000000002E-4    110                      3.0369616559972183E-13
1.0000000000000002E-4    120                      3.0722394060258623E-13
1.0000000000000002E-4    130                      3.10637445714276E-13
1.0000000000000002E-4    140                      3.1418078851667553E-13
1.0000000000000002E-4    150                      3.1737973670485093E-13
1.0000000000000002E-4    160                      3.200269788847689E-13
1.0000000000000002E-4    170                      3.2236172173803424E-13
1.0000000000000002E-4    180                      3.2486504891699155E-13
1.0000000000000002E-4    190                      3.278812315735883E-13
1.0000000000000002E-4    200                      3.3139146763322853E-13
1.0000000000000002E-4    210                      3.3509716532836334E-13
1.0000000000000002E-4    220                      3.387000470957159E-13
1.0000000000000002E-4    230                      3.42128665543351E-13
1.0000000000000002E-4    240                      3.4565011138556583E-13
1.0000000000000002E-4    250                      3.494450039018171E-13
1.0000000000000002E-4    260                      3.532416590149616E-13
1.0000000000000002E-4    270                      3.5705567440718415E-13
1.0000000000000002E-4    280                      3.609148051477641E-13
1.0000000000000002E-4    290                      3.6483245151880087E-13
1.0000000000000002E-4    300                      3.6877220416226733E-13
1.0000000000000002E-4    310                      3.7267164508228646E-13
1.0000000000000002E-4    320                      3.765689438479374E-13
1.0000000000000002E-4    330                      3.804574025893351E-13
1.0000000000000002E-4    340                      3.8431795414280243E-13
1.0000000000000002E-4    350                      3.8812706032437736E-13
1.0000000000000002E-4    360                      3.918733989675233E-13
1.0000000000000002E-4    370                      3.956060759754087E-13
1.0000000000000002E-4    380                      3.9929956559620885E-13
1.0000000000000002E-4    390                      4.029103357214926E-13
1.0000000000000002E-4    400                      4.0641046994147905E-13
1.0000000000000002E-4    410                      4.0986894228014705E-13
1.0000000000000002E-4    420                      4.1329660049777085E-13
1.0000000000000002E-4    430                      4.1664100849442373E-13
1.0000000000000002E-4    440                      4.198621347649539E-13
1.0000000000000002E-4    450                      4.23020859152931E-13
1.0000000000000002E-4    460                      4.261419115224674E-13
1.0000000000000002E-4    470                      4.2912024301021824E-13
1.0000000000000002E-4    480                      4.320258063609857E-13
1.0000000000000002E-4    490                      4.3489575353714114E-13
1.0000000000000002E-4    500                      4.3767791498326134E-13
1.0000000000000002E-4    510                      4.403993201251722E-13
1.0000000000000002E-4    520                      4.429728859850335E-13
1.0000000000000002E-4    530                      4.455045635742578E-13
1.0000000000000002E-4    540                      4.479702803851624E-13
1.0000000000000002E-4    550                      4.50339590057609E-13
1.0000000000000002E-4    560                      4.5263691343126387E-13
1.0000000000000002E-4    570                      4.54858729888486E-13
1.0000000000000002E-4    580                      4.568853265820842E-13
1.0000000000000002E-4    590                      4.588575298391475E-13
1.0000000000000002E-4    600                      4.608130253372244E-13
1.0000000000000002E-4    610                      4.627018979651644E-13
1.0000000000000002E-4    620                      4.64542058595117E-13
1.0000000000000002E-4    630                      4.662639263283435E-13
1.0000000000000002E-4    640                      4.679333217842536E-13
1.0000000000000002E-4    650                      4.695520592137367E-13
1.0000000000000002E-4    660                      4.711316432443329E-13
1.0000000000000002E-4    670                      4.72606946101375E-13
1.0000000000000002E-4    680                      4.739955672605212E-13
1.0000000000000002E-4    690                      4.753465366492362E-13
1.0000000000000002E-4    700                      4.766417200475121E-13
1.0000000000000002E-4    710                      4.778709040009333E-13
1.0000000000000002E-4    720                      4.790632854913371E-13
1.0000000000000002E-4    730                      4.801548530256977E-13
1.0000000000000002E-4    740                      4.811497356934768E-13
1.0000000000000002E-4    750                      4.821389614007651E-13
1.0000000000000002E-4    760                      4.83100389998461E-13
1.0000000000000002E-4    770                      4.840262118947348E-13
1.0000000000000002E-4    780                      4.849043884953066E-13
1.0000000000000002E-4    790                      4.857143551522813E-13
1.0000000000000002E-4    800                      4.865061621503983E-13
1.0000000000000002E-4    810                      4.872674965682522E-13
1.0000000000000002E-4    820                      4.87998291562421E-13
1.0000000000000002E-4    830                      4.886500023350002E-13
1.0000000000000002E-4    840                      4.892836032963482E-13
1.0000000000000002E-4    850                      4.898894986008345E-13
1.0000000000000002E-4    860                      4.904573019093078E-13
1.0000000000000002E-4    870                      4.910002047578085E-13
1.0000000000000002E-4    880                      4.915128418885594E-13
1.0000000000000002E-4    890                      4.919555288355539E-13
1.0000000000000002E-4    900                      4.923829258250538E-13
1.0000000000000002E-4    910                      4.928047169013203E-13
1.0000000000000002E-4    920                      4.932056898911462E-13
1.0000000000000002E-4    930                      4.935912473509238E-13
1.0000000000000002E-4    940                      4.939397729454493E-13
1.0000000000000002E-4    950                      4.942740243795872E-13
1.0000000000000002E-4    960                      4.945934193650958E-13
1.0000000000000002E-4    970                      4.949019150814855E-13
1.0000000000000002E-4    980                      4.951803003250941E-13
1.0000000000000002E-4    990                      4.954371354328451E-13
1.0000000000000002E-4    1000                     4.956837527477755E-13
1.0000000000000002E-4    1010                     4.959163028296416E-13
1.0000000000000002E-4    1020                     4.961327237143503E-13
1.0000000000000002E-4    1030                     4.963403213064552E-13
1.0000000000000002E-4    1040                     4.965227889400518E-13
1.0000000000000002E-4    1050                     4.966843664476946E-13
1.0000000000000002E-4    1060                     4.968450701198704E-13
1.0000000000000002E-4    1070                     4.969996210429768E-13
1.0000000000000002E-4    1080                     4.971469736326693E-13
1.0000000000000002E-4    1090                     4.972837102491557E-13
1.0000000000000002E-4    1100                     4.974071215127191E-13
1.0000000000000002E-4    1110                     4.975267922866052E-13
1.0000000000000002E-4    1120                     4.976391363644883E-13
1.0000000000000002E-4    1130                     4.977431279729599E-13
1.0000000000000002E-4    1140                     4.978422429096363E-13
1.0000000000000002E-4    1150                     4.979310514903846E-13
1.0000000000000002E-4    1160                     4.9800630422892E-13
1.0000000000000002E-4    1170                     4.980805317546222E-13
1.0000000000000002E-4    1180                     4.981527044698442E-13
1.0000000000000002E-4    1190                     4.982207499941232E-13
1.0000000000000002E-4    1200                     4.982848899907563E-13
1.0000000000000002E-4    1210                     4.983413639819377E-13
1.0000000000000002E-4    1220                     4.983961038080049E-13
1.0000000000000002E-4    1230                     4.984477944568788E-13
1.0000000000000002E-4    1240                     4.984971420557547E-13
1.0000000000000002E-4    1250                     4.985395733323355E-13
1.0000000000000002E-4    1260                     4.985796975584146E-13
1.0000000000000002E-4    1270                     4.986175616306611E-13
1.0000000000000002E-4    1280                     4.986526329650025E-13
1.0000000000000002E-4    1290                     4.986851574935651E-13
1.0000000000000002E-4    1300                     4.98715833433367E-13
1.0000000000000002E-4    1310                     4.987411186954897E-13
1.0000000000000002E-4    1320                     4.987645046455893E-13
1.0000000000000002E-4    1330                     4.987876646640274E-13
1.0000000000000002E-4    1340                     4.988095154260563E-13
1.0000000000000002E-4    1350                     4.988303163637606E-13
1.0000000000000002E-4    1360                     4.988487870735898E-13
1.0000000000000002E-4    1370                     4.988659438820017E-13
1.0000000000000002E-4    1380                     4.988822329956641E-13
1.0000000000000002E-4    1390                     4.988973813325145E-13
1.0000000000000002E-4    1400                     4.989112354268299E-13
1.0000000000000002E-4    1410                     4.989243951851849E-13
1.0000000000000002E-4    1420                     4.98935471535334E-13
1.0000000000000002E-4    1430                     4.989451453813978E-13
1.0000000000000002E-4    1440                     4.989547740210154E-13
1.0000000000000002E-4    1450                     4.989639385842403E-13
1.0000000000000002E-4    1460                     4.989726192455968E-13
1.0000000000000002E-4    1470                     4.989804918116366E-13
1.0000000000000002E-4    1480                     4.989875314345201E-13
1.0000000000000002E-4    1490                     4.989942954731886E-13
1.0000000000000002E-4    1500                     4.990005714597727E-13
1.0000000000000002E-4    1510                     4.990063036584013E-13
1.0000000000000002E-4    1520                     4.99011729555124E-13
1.0000000000000002E-4    1530                     4.990164420823648E-13
1.0000000000000002E-4    1540                     4.99020356995558E-13
1.0000000000000002E-4    1550                     4.990242327437296E-13
1.0000000000000002E-4    1560                     4.990279701206197E-13
1.0000000000000002E-4    1570                     4.990314787973313E-13
1.0000000000000002E-4    1580                     4.990347348183275E-13
1.0000000000000002E-4    1590                     4.990375612934682E-13
1.0000000000000002E-4    1600                     4.990402928461939E-13
1.0000000000000002E-4    1610                     4.99042855003141E-13
1.0000000000000002E-4    1620                     4.990452776516559E-13
1.0000000000000002E-4    1630                     4.990473092022665E-13
1.0000000000000002E-4    1640                     4.990492334822338E-13
1.0000000000000002E-4    1650                     4.990510201503142E-13
1.0000000000000002E-4    1660                     4.990526456599794E-13
1.0000000000000002E-4    1670                     4.990541773176284E-13
1.0000000000000002E-4    1680                     4.990555775473707E-13
1.0000000000000002E-4    1690                     4.990568260928476E-13
1.0000000000000002E-4    1700                     4.990580069549848E-13
1.0000000000000002E-4    1710                     4.990590845521784E-13
1.0000000000000002E-4    1720                     4.990600475828421E-13
1.0000000000000002E-4    1730                     4.990609594568517E-13
1.0000000000000002E-4    1740                     4.990617896670113E-13
1.0000000000000002E-4    1750                     4.990625330428601E-13
1.0000000000000002E-4    1760                     4.99063236853099E-13
1.0000000000000002E-4    1770                     4.990638761585812E-13
1.0000000000000002E-4    1780                     4.990644492753755E-13
1.0000000000000002E-4    1790                     4.990649924662662E-13
1.0000000000000002E-4    1800                     4.990654847089504E-13
1.0000000000000002E-4    1810                     4.990659267114989E-13
1.0000000000000002E-4    1820                     4.990663456803214E-13
1.0000000000000002E-4    1830                     4.990667169145464E-13
1.0000000000000002E-4    1840                     4.990670211502916E-13
1.0000000000000002E-4    1850                     4.99067319630957E-13
1.0000000000000002E-4    1860                     4.990676089790907E-13
1.0000000000000002E-4    1870                     4.990678786171357E-13
1.0000000000000002E-4    1880                     4.990681309633369E-13
1.0000000000000002E-4    1890                     4.990683410941952E-13
1.0000000000000002E-4    1900                     4.990685395885159E-13
1.0000000000000002E-4    1910                     4.990687307205134E-13
1.0000000000000002E-4    1920                     4.99068908584978E-13
1.0000000000000002E-4    1930                     4.990690745550999E-13
1.0000000000000002E-4    1940                     4.990692176141831E-13
1.0000000000000002E-4    1950                     4.990693556456697E-13
1.0000000000000002E-4    1960                     4.990694849334658E-13
1.0000000000000002E-4    1970                     4.990696075958176E-13
1.0000000000000002E-4    1980                     4.990697108734299E-13
1.0000000000000002E-4    1990                     4.990698077567616E-13
1.0000000000000002E-4    2000                     4.990698985162269E-13
1.0000000000000002E-4    2010                     4.990699818219014E-13
1.0000000000000002E-4    2020                     4.990700584137476E-13
1.0000000000000002E-4    2030                     4.990701301912378E-13
1.0000000000000002E-4    2040                     4.990701880742152E-13
1.0000000000000002E-4    2050                     4.990702411755003E-13
1.0000000000000002E-4    2060                     4.990702937577319E-13
1.0000000000000002E-4    2070                     4.99070343191814E-13
1.0000000000000002E-4    2080                     4.990703900941779E-13
1.0000000000000002E-4    2090                     4.9907043141297E-13
1.0000000000000002E-4    2100                     4.990704696017025E-13
1.0000000000000002E-4    2110                     4.990705057527911E-13
1.0000000000000002E-4    2120                     4.990705392421504E-13
1.0000000000000002E-4    2130                     4.990705697356978E-13
1.0000000000000002E-4    2140                     4.990705986315744E-13
1.0000000000000002E-4    2150                     4.990706227600802E-13
1.0000000000000002E-4    2160                     4.990706436999432E-13
1.0000000000000002E-4    2170                     4.990706645466219E-13
1.0000000000000002E-4    2180                     4.990706843696889E-13
1.0000000000000002E-4    2190                     4.990707031250953E-13
1.0000000000000002E-4    2200                     4.990707201043637E-13
1.0000000000000002E-4    2210                     4.990707352587068E-13
1.0000000000000002E-4    2220                     4.990707498135235E-13
1.0000000000000002E-4    2230                     4.990707633088213E-13
1.0000000000000002E-4    2240                     4.990707756290925E-13
1.0000000000000002E-4    2250                     4.99070787289253E-13
1.0000000000000002E-4    2260                     4.990707974142808E-13
1.0000000000000002E-4    2270                     4.990708058239133E-13
1.0000000000000002E-4    2280                     4.990708141492757E-13
1.0000000000000002E-4    2290                     4.990708221793705E-13
1.0000000000000002E-4    2300                     4.990708297233257E-13
1.0000000000000002E-4    2310                     4.99070836731493E-13
1.0000000000000002E-4    2320                     4.990708428304181E-13
1.0000000000000002E-4    2330                     4.990708487284448E-13
1.0000000000000002E-4    2340                     4.990708542220206E-13
1.0000000000000002E-4    2350                     4.990708592320875E-13
1.0000000000000002E-4    2360                     4.990708639501989E-13
1.0000000000000002E-4    2370                     4.990708682013352E-13
1.0000000000000002E-4    2380                     4.990708716434763E-13
1.0000000000000002E-4    2390                     4.99070874988576E-13
1.0000000000000002E-4    2400                     4.990708782606194E-13
1.0000000000000002E-4    2410                     4.990708813107996E-13
1.0000000000000002E-4    2420                     4.990708841953523E-13
1.0000000000000002E-4    2430                     4.990708866960476E-13
1.0000000000000002E-4    2440                     4.990708890919655E-13
1.0000000000000002E-4    2450                     4.990708913421305E-13
1.0000000000000002E-4    2460                     4.990708933978449E-13
1.0000000000000002E-4    2470                     4.990708953125904E-13
1.0000000000000002E-4    2480                     4.990708970903651E-13
1.0000000000000002E-4    2490                     4.990708985239907E-13
1.0000000000000002E-4    2500                     4.990708998699471E-13
1.0000000000000002E-4    2510                     4.990709011980015E-13
1.0000000000000002E-4    2520                     4.990709024435848E-13
1.0000000000000002E-4    2530                     4.990709036263825E-13
1.0000000000000002E-4    2540                     4.990709046636768E-13
1.0000000000000002E-4    2550                     4.990709056361419E-13
1.0000000000000002E-4    2560                     4.990709065544775E-13
1.0000000000000002E-4    2570                     4.990709074056332E-13
1.0000000000000002E-4    2580                     4.990709081822373E-13
1.0000000000000002E-4    2590                     4.990709089184282E-13
1.0000000000000002E-4    2600                     4.990709095252728E-13
1.0000000000000002E-4    2610                     4.990709100670632E-13
1.0000000000000002E-4    2620                     4.990709106053038E-13
1.0000000000000002E-4    2630                     4.990709111146838E-13
1.0000000000000002E-4    2640                     4.990709115978484E-13
1.0000000000000002E-4    2650                     4.990709120302848E-13
1.0000000000000002E-4    2660                     4.990709124239612E-13
1.0000000000000002E-4    2670                     4.990709127993584E-13
1.0000000000000002E-4    2680                     4.990709131479867E-13
1.0000000000000002E-4    2690                     4.990709134663273E-13
1.0000000000000002E-4    2700                     4.990709137681307E-13
1.0000000000000002E-4    2710                     4.990709140262536E-13
1.0000000000000002E-4    2720                     4.990709142447841E-13
1.0000000000000002E-4    2730                     4.99070914461977E-13
1.0000000000000002E-4    2740                     4.990709146700816E-13
1.0000000000000002E-4    2750                     4.990709148664013E-13
1.0000000000000002E-4    2760                     4.990709150468634E-13
1.0000000000000002E-4    2770                     4.990709152054232E-13
1.0000000000000002E-4    2780                     4.990709153585831E-13
1.0000000000000002E-4    2790                     4.990709155008812E-13
1.0000000000000002E-4    2800                     4.990709156307852E-13
1.0000000000000002E-4    2810                     4.990709157534556E-13
1.0000000000000002E-4    2820                     4.990709158622369E-13
1.0000000000000002E-4    2830                     4.990709159511471E-13
1.0000000000000002E-4    2840                     4.990709160383416E-13
1.0000000000000002E-4    2850                     4.990709161231464E-13
1.0000000000000002E-4    2860                     4.99070916202287E-13
1.0000000000000002E-4    2870                     4.990709162766804E-13
1.0000000000000002E-4    2880                     4.99070916341034E-13
1.0000000000000002E-4    2890                     4.990709164030652E-13
1.0000000000000002E-4    2900                     4.990709164611214E-13
1.0000000000000002E-4    2910                     4.990709165139295E-13
1.0000000000000002E-4    2920                     4.990709165634515E-13
1.0000000000000002E-4    2930                     4.990709166088047E-13
1.0000000000000002E-4    2940                     4.990709166452038E-13
1.0000000000000002E-4    2950                     4.99070916679971E-13
1.0000000000000002E-4    2960                     4.990709167141291E-13
1.0000000000000002E-4    2970                     4.990709167460403E-13
1.0000000000000002E-4    2980                     4.990709167762784E-13
1.0000000000000002E-4    2990                     4.990709168025743E-13
1.0000000000000002E-4    3000                     4.990709168274691E-13
1.0000000000000002E-4    3010                     4.990709168508818E-13
1.0000000000000002E-4    3020                     4.990709168732438E-13
1.0000000000000002E-4    3030                     4.990709168927013E-13
1.0000000000000002E-4    3040                     4.990709169102342E-13
1.0000000000000002E-4    3050                     4.990709169268386E-13
1.0000000000000002E-4    3060                     4.990709169420292E-13
1.0000000000000002E-4    3070                     4.990709169560125E-13
1.0000000000000002E-4    3080                     4.990709169692263E-13
1.0000000000000002E-4    3090                     4.990709169809115E-13
1.0000000000000002E-4    3100                     4.990709169917414E-13
1.0000000000000002E-4    3110                     4.990709170019593E-13
1.0000000000000002E-4    3120                     4.99070917010989E-13
1.0000000000000002E-4    3130                     4.990709170193868E-13
1.0000000000000002E-4    3140                     4.990709170272946E-13
1.0000000000000002E-4    3150                     4.990709170342803E-13
1.0000000000000002E-4    3160                     4.990709170407896E-13
1.0000000000000002E-4    3170                     4.990709170469068E-13
1.0000000000000002E-4    3180                     4.990709170523025E-13
1.0000000000000002E-4    3190                     4.99070917057347E-13
1.0000000000000002E-4    3200                     4.990709170620562E-13
1.0000000000000002E-4    3210                     4.990709170658706E-13
1.0000000000000002E-4    3220                     4.990709170694219E-13
1.0000000000000002E-4    3230                     4.99070917072926E-13
1.0000000000000002E-4    3240                     4.990709170762033E-13
1.0000000000000002E-4    3250                     4.990709170793138E-13
1.0000000000000002E-4    3260                     4.990709170820125E-13
1.0000000000000002E-4    3270                     4.990709170843897E-13
1.0000000000000002E-4    3280                     4.990709170867205E-13
1.0000000000000002E-4    3290                     4.9907091708889E-13
1.0000000000000002E-4    3300                     4.990709170909416E-13
1.0000000000000002E-4    3310                     4.990709170927349E-13
1.0000000000000002E-4    3320                     4.990709170944114E-13
1.0000000000000002E-4    3330                     4.990709170959895E-13
1.0000000000000002E-4    3340                     4.99070917097498E-13
1.0000000000000002E-4    3350                     4.99070917098824E-13
1.0000000000000002E-4    3360                     4.990709170999956E-13
1.0000000000000002E-4    3370                     4.990709171011096E-13
1.0000000000000002E-4    3380                     4.990709171021289E-13
1.0000000000000002E-4    3390                     4.990709171030607E-13
1.0000000000000002E-4    3400                     4.990709171039466E-13
1.0000000000000002E-4    3410                     4.990709171047303E-13
1.0000000000000002E-4    3420                     4.990709171054485E-13
1.0000000000000002E-4    3430                     4.990709171061291E-13
1.0000000000000002E-4    3440                     4.99070917106732E-13
1.0000000000000002E-4    3450                     4.990709171072846E-13
1.0000000000000002E-4    3460                     4.990709171078095E-13
1.0000000000000002E-4    3470                     4.990709171082374E-13
1.0000000000000002E-4    3480                     4.990709171086231E-13
1.0000000000000002E-4    3490                     4.99070917109007E-13
1.0000000000000002E-4    3500                     4.990709171093669E-13
1.0000000000000002E-4    3510                     4.990709171097065E-13
1.0000000000000002E-4    3520                     4.990709171100093E-13
1.0000000000000002E-4    3530                     4.990709171102675E-13
1.0000000000000002E-4    3540                     4.990709171105211E-13
1.0000000000000002E-4    3550                     4.990709171107577E-13
1.0000000000000002E-4    3560                     4.990709171109812E-13
1.0000000000000002E-4    3570                     4.990709171111798E-13
1.0000000000000002E-4    3580                     4.990709171113604E-13
1.0000000000000002E-4    3590                     4.990709171115325E-13
1.0000000000000002E-4    3600                     4.990709171116964E-13
1.5000000000000001E-4    0                        4.961567689919801E-15
1.5000000000000001E-4    10                       1.7267818828300555E-13
1.5000000000000001E-4    20                       2.1693228217677969E-13
1.5000000000000001E-4    30                       2.4256062713560226E-13
1.5000000000000001E-4    40                       2.6026805658542305E-13
1.5000000000000001E-4    50                       2.7369748044806636E-13
1.5000000000000001E-4    60                       2.844631138272195E-13
1.5000000000000001E-4    70                       2.933592708887341E-13
1.5000000000000001E-4    80                       3.009393715358645E-13
1.5000000000000001E-4    90                       3.075426034565937E-13
1.5000000000000001E-4    100                      3.1339603972680165E-13
1.5000000000000001E-4    110                      3.186989614561505E-13
1.5000000000000001E-4    120                      3.2374997576344246E-13
1.5000000000000001E-4    130                      3.28817402439005E-13
1.5000000000000001E-4    140                      3.341044538924488E-13
1.5000000000000001E-4    150                      3.397080270372284E-13
1.5000000000000001E-4    160                      3.4556622956558977E-13
1.5000000000000001E-4    170                      3.5152030536180485E-13
1.5000000000000001E-4    180                      3.574365930710819E-13
1.5000000000000001E-4    190                      3.6328569388654907E-13
1.5000000000000001E-4    200                      3.6912547316864613E-13
1.5000000000000001E-4    210                      3.750197434461725E-13
1.5000000000000001E-4    220                      3.809692873423752E-13
1.5000000000000001E-4    230                      3.8690763546370823E-13
1.5000000000000001E-4    240                      3.9275272897696516E-13
1.5000000000000001E-4    250                      3.98462833530784E-13
1.5000000000000001E-4    260                      4.04051353799945E-13
1.5000000000000001E-4    270                      4.095563576490985E-13
1.5000000000000001E-4    280                      4.1499740615188586E-13
1.5000000000000001E-4    290                      4.2034124494815164E-13
1.5000000000000001E-4    300                      4.256248029615535E-13
1.5000000000000001E-4    310                      4.308237621398664E-13
1.5000000000000001E-4    320                      4.358419083343351E-13
1.5000000000000001E-4    330                      4.4063476060883276E-13
1.5000000000000001E-4    340                      4.4528767345128463E-13
1.5000000000000001E-4    350                      4.4981428706903585E-13
1.5000000000000001E-4    360                      4.5419831126461106E-13
1.5000000000000001E-4    370                      4.584879907158009E-13
1.5000000000000001E-4    380                      4.627233736193119E-13
1.5000000000000001E-4    390                      4.667364678404234E-13
1.5000000000000001E-4    400                      4.70511044092454E-13
1.5000000000000001E-4    410                      4.74256808285539E-13
1.5000000000000001E-4    420                      4.779124292719944E-13
1.5000000000000001E-4    430                      4.813488436849128E-13
1.5000000000000001E-4    440                      4.847241190856453E-13
1.5000000000000001E-4    450                      4.879175872037645E-13
1.5000000000000001E-4    460                      4.908507018289116E-13
1.5000000000000001E-4    470                      4.937473172573766E-13
1.5000000000000001E-4    480                      4.965827404231348E-13
1.5000000000000001E-4    490                      4.99234553131089E-13
1.5000000000000001E-4    500                      5.01815862359991E-13
1.5000000000000001E-4    510                      5.042709049565657E-13
1.5000000000000001E-4    520                      5.065655862441589E-13
1.5000000000000001E-4    530                      5.088061559329305E-13
1.5000000000000001E-4    540                      5.108815058182474E-13
1.5000000000000001E-4    550                      5.128641007415821E-13
1.5000000000000001E-4    560                      5.147772659532193E-13
1.5000000000000001E-4    570                      5.16495639874972E-13
1.5000000000000001E-4    580                      5.181600194406307E-13
1.5000000000000001E-4    590                      5.197803949712748E-13
