frame,id,lobeDist,intensity[photon],offset[photon],UncertaintyX,UncertaintyY,UncertaintyZ,x[nm],y[nm],z[nm],Probe
1,1,5.9260130855718,2285.65311604688,28.3790542342266,20.3427912089713,21.2099703428343,31.3731625721079,24282.9363691666,19389.2435446586,602.207875403141,0
1,2,5.96852691117924,3017.64739050377,27.7035673683195,16.5637761287442,17.1532274177171,25.512919060303,21472.0297242353,18687.6261037297,514.921196070467,0
1,3,6.0855918543255,3026.74857422232,29.3280475123929,16.7267759744386,17.3424453575709,25.7696095829111,29147.8752570264,22817.4077366323,836.115333929458,0
1,4,6.30665161876249,3306.15118350335,29.5621922978655,15.7389284451507,16.2897407112989,24.239861771426,32500.0703222133,16089.0437920458,805.68037709185,0
2,5,5.91933538001995,2756.50291804687,28.3790542342266,17.756945133988,18.4352504158484,27.36351966311,24312.553575649,19390.7943423386,574.19365837976,0
2,6,6.11264559727899,2795.16721022233,29.3280475123929,17.706770895623,18.3909460599598,27.2883468283791,29139.9584302046,22802.1910828462,807.992365431852,0
3,7,7.82047921795686,7338.71559953362,29.5526224191896,9.20575085278938,9.38328867437102,14.1380845746492,33159.6770747463,18081.4138826016,-1429.67116242314,0
3,8,5.85419705665418,2623.04738404687,28.3790542342266,18.4023743042868,19.1265904051337,28.3639867966219,24302.5645954747,19391.6048934632,562.801843685372,0
3,9,6.38092108712047,2506.64863622232,29.3280475123929,19.1597822156362,19.9492405094937,29.541166920721,29140.0777853869,22826.4713885487,778.806030746228,0
4,10,8.18629885905749,8635.01177753362,29.5526224191896,8.29872898296477,8.43634462113632,12.7388838009874,33242.3761403101,18071.4373970805,-1406.95484934856,0
4,11,5.81187299342768,2524.49966640421,28.4957839085171,18.9368434756833,19.7009851673525,29.192984337532,25997.7185909838,22640.4077827338,575.005585114315,0
4,12,6.0286872559973,2488.44649804687,28.3790542342266,19.1179111653222,19.8940111570728,29.4734005154982,24314.4870654326,19409.7630537719,599.70567985279,0
5,13,8.38416825987893,8143.63374353362,29.5526224191896,8.61292793416707,8.76397840318377,13.2234688222973,33257.319039966,18054.3572096335,-1430.77945200088,0
