frame,id,lobeDist,intensity[photon],offset[photon],UncertaintyX,UncertaintyY,UncertaintyZ,x[nm],y[nm],z[nm],Probe
1,1,6.46985486920897,11179.6217459937,32.6512684842137,7.14745914274546,7.24824576756592,10.9667238366171,33788.5978014789,14229.7085870016,515.342500855043,0
1,2,6.49352771353928,4724.11366110917,35.7979094044491,12.7431776388321,13.1432479133979,19.613399140496,28192.7424938862,30665.979129874,870.492912346437,0
1,3,6.33800849499776,6750.44625060519,33.3066411270675,9.89558512338889,10.1221223329504,15.2073881184284,33959.3467305623,24623.9888647703,71.7951215722242,0
1,4,6.49950721756808,9835.10706778111,34.191242709225,7.79215632763646,7.92334510701466,11.9618207839823,33045.5745340112,15738.7950072494,587.921352907032,0
1,5,6.05642866869217,2418.07284364182,35.8778640269468,20.6531808780534,21.623776824383,31.8767689648418,28177.5728657697,28323.6219241889,81.953812898327,0
1,6,10.8615373848331,3642.53929595943,36.3945281504282,15.3475099819503,15.9231816143532,23.6476516201047,28391.2881629748,29613.7511170447,-215.767961077717,0
1,7,6.10044994910452,3720.98184933087,32.9679431387132,14.8079490268201,15.3231594387477,22.8052084005728,36068.571377027,17625.1888415694,572.976516548726,0
1,8,5.58789715135342,1494.03507233627,35.2491563387949,29.84618617363,31.5993409854415,46.1629115882104,26934.0892190057,24339.8855524822,6.02538718228557,0
1,9,9.16818332059761,6380.23056698668,33.3806147260023,10.2741719889822,10.5205771248949,15.7922869221004,34045.2550456536,25838.6961731462,-133.98934968262,0
1,10,8.39436825376603,9530.08217585938,32.6058249030858,7.89908727268311,8.03003630734161,12.1254067280953,34262.9705276522,14491.484751549,-182.307160840047,0
1,11,6.26119655541781,1256.9279577776,35.0847250612394,34.2611193534271,36.4191139601092,53.0321558348463,24722.773851241,25581.7073366064,721.568173267199,0
2,12,6.54031024345801,11121.0986639937,32.6512684842137,7.17086043968578,7.272549219838,11.0027882809515,33795.3906453077,14222.4804050034,504.096192455401,0
2,13,6.81714592774414,6537.85129860519,33.3066411270675,10.106282198599,10.343629169006,15.5328369941222,33991.3333111262,24679.4963635105,67.0305725544874,0
2,14,6.06657373889279,5036.88116733087,32.9679431387132,12.012073792633,12.3526882877809,18.4780784282086,36061.9647112533,17598.2396537715,545.872258113123,0
2,15,6.78477866061741,9604.82523778111,34.191242709225,7.9101190683332,8.04634636426157,12.143751713476,33047.7614544305,15705.1638938741,564.054006639796,0
2,16,8.49313858855594,7026.82582298668,33.3806147260023,9.64188780904878,9.85593416754872,14.8156642646225,34066.1068517707,25867.9675858343,-137.377093597976,0
2,17,5.48330053059925,1669.93470833627,35.2491563387949,27.3263063093228,28.8539902556024,42.2438374591424,26917.656966326,24342.0374161381,43.8481346483158,0
2,18,5.37392001760073,4099.71932440245,34.7848230379132,13.9845921713738,14.4577803983098,21.533501136075,32289.8978133303,26884.795870118,-273.338784305899,0
2,19,6.3616482911193,2530.42591628416,34.6175496819135,19.7875027013403,20.6777237318248,30.5296814292287,24380.5745747991,23613.0260007407,355.597715842582,0
2,20,7.34761734178521,3361.53837705295,35.3364609755631,16.1529380092288,16.7777743954431,24.8938890995287,33234.3245616153,30005.8863794669,1161.93425907583,0
3,21,6.16302910339055,7034.10828599367,32.6512684842137,9.60270325836558,9.81186263990633,14.7543438961955,33767.8993444854,14188.9979715791,491.923170219962,0
3,22,7.35927707586155,7248.60287612183,32.6095893766091,9.41470978999414,9.61449304257686,14.4640368534911,36254.797360945,20707.7240268669,1261.1905412269,0
3,23,6.32312123327194,5197.15452048443,33.3073398817051,11.7811576099202,12.1102083956616,18.1214794229172,33996.6677864728,24637.7524511373,45.5340779018558,0
3,24,6.59088210025106,6294.97821778111,34.191242709225,10.4067953530193,10.6637504291353,15.9981740591829,33031.0942485728,15742.3445098423,614.820920437019,0
3,25,6.39570223764601,5233.61739933087,32.9679431387132,11.7044293164247,12.0272891568286,18.0023421072466,36074.0795423373,17611.1078214752,539.574424538208,0
3,26,6.24179882688027,3676.52533433627,35.2491563387949,15.1429590382171,15.6966871320856,23.3285449661138,26924.3783604429,24280.5059367131,17.6425525044141,0
3,27,5.47503496474288,3207.55619440245,34.7848230379132,16.6501010042873,17.306276500453,25.6634225668447,32299.734687158,26900.6315305061,-225.436643345155,0
3,28,8.54561424025941,3343.10362252746,34.6676549119571,16.1493293944841,16.7689241405252,24.8869216389233,27075.6611208273,23124.8919269456,170.973254943431,0
3,29,9.07301215580439,5804.55903098668,33.3806147260023,10.9410192979668,11.2231756332064,16.822739994667,34062.8979453198,25850.8703415912,-102.758114790553,0
3,30,7.15627925280737,3535.12800471328,34.1263376152898,15.4651673492434,16.0330848997119,23.825587448614,30293.0780218425,17366.4251299163,996.841145816072,0
4,31,6.05015965363852,5323.96555811697,35.2886097694746,11.7101117441879,12.0451583569747,18.014397876177,26855.4268704,24260.8316123059,-101.786936097159,0
4,32,6.21377228478552,7307.64917999367,32.6512684842137,9.36696066146984,9.56459145582782,14.3903639637466,33774.0912831685,14217.9632616296,481.126683905318,0
4,33,6.23817693112717,4923.30526248443,33.3073398817051,12.222317251047,12.5771232959435,18.803762294152,33977.9940320375,24606.8588088723,86.2389456673996,0
4,34,6.19087125978487,5820.47814333087,32.9679431387132,10.8982188794954,11.1760692003937,16.7560474781048,36069.733204726,17623.7555724325,555.100283378398,0
4,35,6.9466765599674,7210.42282978111,34.191242709225,9.5156987082637,9.72663302141811,14.6216770696461,33054.2717827473,15738.7253836335,582.926128450692,0
4,36,6.00108196509909,2368.94210516775,35.1767091748015,20.8704060311276,21.851620925917,32.212154631394,24729.0703907207,25620.9772704589,709.210192399604,0
4,37,9.42798490114406,4762.59707498668,33.3806147260023,12.5074227925209,12.8796224375663,19.2449029610583,34043.1318432943,25844.0106368402,-118.500979889059,0
4,38,7.12107981902535,3737.21154447197,33.9729465234486,14.8537289148624,15.3790416828729,22.8780562961092,30279.5663611301,17368.6877724133,1015.87940237842,0
5,39,6.35643369508429,6038.4558177912,35.2414110042601,10.7538116788207,11.0342247046907,16.5357432094339,26834.1222584176,24229.6250457156,-132.966907848122,0
5,40,7.57997777366672,6049.15502012183,32.6095893766091,10.6030416336777,10.8633247063147,16.2994411049535,36223.8284600368,20689.8812803224,1261.74815152748,0
5,41,6.40229465644948,6332.11763999367,32.6512684842137,10.289050187987,10.5330119688308,15.8143831116158,33750.7957764034,14209.1457448359,496.323441916933,0
5,42,6.47378069650578,6957.23395978111,34.191242709225,9.74135152905602,9.96364823372872,14.9701682650556,33034.9886030582,15770.2594831263,583.513301668353,0
5,43,6.07228583189794,5313.06518133087,32.9679431387132,11.5859951349171,11.9021036917651,17.8192203947126,36074.7518002161,17595.8473475801,564.759595181519,0
5,44,6.00026272205949,4157.72555448443,33.3073398817051,13.7298967305323,14.1772897337962,21.1365895464961,33959.5785856736,24561.6405273415,78.8317741985415,0
5,45,6.91733497968891,4457.37364047197,33.9729465234486,13.1334425381976,13.5473824214506,20.2145128068199,30269.496417542,17377.6172018975,995.76494600061,0
5,46,6.22829590545653,2084.3786997776,35.0847250612394,22.980621432828,24.1332236574532,35.4891231525994,24705.2157683098,25610.032245361,710.471922637314,0
6,47,5.92661783538319,3907.81443721569,34.9101770649921,14.4739998374848,14.9802496546167,22.2916370771554,26983.1239933951,23329.1126087354,510.466612895142,0
6,48,6.51860605186279,7890.07911178111,34.191242709225,8.97357005258935,9.15804808240222,13.7846609180637,33045.1282196121,15767.9755152081,595.451283911406,0
6,49,6.2256445795567,7405.90716599367,32.6512684842137,9.28602748863699,9.47975194793411,14.2654195446095,33766.6166793532,14209.3088957075,507.03127454738,0
6,50,6.37155359567785,5623.22131429172,34.0057471113935,11.2117714105335,11.5119477503127,17.2420880233237,30265.76069076,17130.3452565366,815.57257951792,0
6,51,6.3062257980225,5140.20513333087,32.9679431387132,11.8478684584947,12.1789675867103,18.2241433844973,36068.8021237372,17619.7842446312,547.361590137751,0
6,52,5.52838912603699,3454.73992260519,33.3066411270675,15.639729960256,16.2135915890418,24.0943895946753,33946.7700479912,24577.9035878954,153.709078710572,0
6,53,5.87319586428813,2388.96137873171,34.1163852431022,20.5811287687515,21.5288318946611,31.7601673992121,31310.8548333113,24130.2458671021,443.289242804978,0
6,54,6.35274351171514,2216.21382116775,35.1767091748015,21.9474311773052,23.0158049465814,33.8845825754301,24731.2845907629,25620.342143795,686.069196040532,0
6,55,5.6518645503138,1611.75857384969,36.1589631797513,28.3109560988767,29.9376519772372,43.778260159698,30414.5753702707,28458.9436666863,-509.85890012768,0
7,56,5.98875768477387,5276.74430733087,32.9679431387132,11.6397430202222,11.9589096222254,17.902323225543,36059.0700391091,17615.5280196829,542.173250267963,0
7,57,6.33007230991475,5298.65324289167,33.9076904181149,11.6647252482185,11.9901773159179,17.9422905300703,30260.5522518839,17115.2602060651,780.698683863006,0
7,58,6.78043989600049,7627.28690578111,34.191242709225,9.17310337032146,9.36717824055753,14.0926906511017,33041.4495869181,15729.1226464392,571.160389561745,0
7,59,5.93789872200844,4772.96987516775,35.1767091748015,12.6112276253683,12.9997457111779,19.4082698946077,24738.0772684669,25611.455915986,615.201572024431,0
7,60,5.13954819445939,2018.64487184969,36.1589631797513,23.7432027481198,24.9714035719396,36.6771409705377,30426.3659958727,28448.8276871087,-467.244945561427,0
7,61,5.81782854011642,1013.38373102087,34.8413769114583,40.8340243834413,43.6157542180726,63.2651591771303,26941.9557392705,23285.1537658759,575.706724064207,0
7,62,5.34695104540778,9527.73504223094,33.3450048469031,7.92392923317729,8.05819721097381,12.1643450444355,33434.1579144695,14981.9160812136,87.742151527413,0
8,63,6.47706172632565,9512.16544199367,32.6512684842137,7.90995409886044,8.04150106922234,12.1422034171935,33760.3460412448,14205.5323981672,470.967204079121,0
8,64,6.75701579843776,7732.50510778111,34.191242709225,9.09178376561819,9.28192744425899,13.9671479599996,33034.9594288844,15747.6628329797,536.036258579999,0
8,65,6.55622671602534,5086.53579829172,34.0057471113935,11.9988370041636,12.3442449431889,18.4591408467547,30262.9580178642,17126.7180865028,791.430302760643,0
8,66,5.4269331441816,1325.91166784865,34.4140781673828,32.6109588885125,34.6053583168526,50.4611994338986,32361.4946888118,26317.0406498724,-305.217211859115,0
8,67,6.1415260935231,1999.08151316775,35.1767091748015,23.7449254251687,24.9625065588683,36.6768309829566,24701.5340882175,25596.3896928216,627.60284046168,0
8,68,5.35582820040663,1817.50343984969,36.1589631797513,25.75698847577,27.1580836429643,39.8070118481956,30421.8401358922,28464.2373044721,-541.597693342462,0
