frame,id,lobeDist,intensity[photon],offset[photon],UncertaintyX,UncertaintyY,UncertaintyZ,x[nm],y[nm],z[nm],Probe
6,19,7.28125524901425,11123.7026168845,35.9473757018356,7.25712075330142,7.37082287846507,11.1381338935901,27258.049800913,17015.9398314413,897.151484090537,0
6,20,4.66054006279741,11879.9369897579,37.1039130222459,6.99181130420429,7.09761772002624,10.7299045633162,26696.896805802,17440.9413669533,-46.5170476023779,0
7,21,5.80662606897308,3094.79528809384,37.6415170948195,17.39837847249,18.1314080659596,26.8298328614688,18422.0266185123,34466.1496893156,306.285611856215,0
8,22,5.93931102874517,3203.88647842584,37.6885209020976,16.9681933222447,17.669531654672,26.1627067361866,18406.1337606451,34422.3877213984,325.395628261763,0
8,23,7.17633285961697,3864.10768010464,42.8130412212628,15.2424568147554,15.8508326136972,23.4958838713753,25037.1951581953,31804.2772741957,-1419.34234971279,0
9,24,5.92653446591179,1852.48124842584,37.6885209020976,25.6741126687696,27.0853314972767,39.6829982608958,18400.9946288638,34458.4438814344,313.596772099749,0
9,25,6.0550259122193,4743.35720274185,39.4978884108972,12.9526945344076,13.3856454677555,19.9431175266386,29728.0266228575,29265.2287790235,402.560438197159,0
10,26,6.33072113907839,2591.82512207574,38.8328394064853,19.9980212003641,20.9426804428488,30.8669172199444,29683.1402454138,29295.1721463532,388.802445485942,0
11,27,5.99951903734377,2654.75340407574,38.8328394064853,19.6407401744576,20.556812999087,30.3122157673891,29711.5456593532,29261.2462843758,416.75753918397,0
12,28,6.03656908126821,3781.77977207574,38.8328394064853,15.1513963479637,15.7292541215426,23.3481064194827,29693.1625948061,29255.5488734449,380.849725299301,0
12,29,6.01336361627797,4109.85377377094,40.7662039778507,14.426154416595,14.9648604873374,22.2273514558807,25189.8394687119,28089.4666774169,-106.528331332742,0
13,30,6.14791430880142,5402.23259207574,38.8328394064853,11.7987346922631,12.1560472390785,18.1561685720269,29672.396966375,29243.6039192018,367.691107746188,0
14,31,6.0631168403348,7910.55347207574,38.8328394064853,9.13393316138613,9.34218079275602,14.0366570963054,29691.3293703617,29253.0044858035,396.759291686273,0
14,32,8.55943584376142,6127.86139601791,39.5713863334082,10.8642812060968,11.1693858523772,16.7116214892469,24361.8285082368,36197.8794402165,-1402.65135509963,0
16,33,7.24501126929499,5031.97788947074,40.3795721232036,12.4844698048927,12.891738887482,19.219434335032,22463.6347747394,29412.7001756731,1058.17447673136,0
17,34,7.17454343171583,5178.47281547074,40.3795721232036,12.2382411783836,12.6299236244304,18.8382927062903,22471.7945442723,29414.0362456643,1058.39096889584,0
17,35,6.29871230767707,2786.40937332798,32.9740208125397,18.2199789950343,18.9756558410069,28.0935113719608,16049.4145444879,20958.9693828351,533.147260944073,0
18,36,6.40190634307441,3273.64651932798,32.9740208125397,16.2172752074778,16.8285820419122,24.9886273421795,16052.7887051602,20964.8218677696,570.64828741439,0
18,37,5.59179212028712,6104.66030082853,41.1283370674281,10.9679262656615,11.2853857919008,16.8736528379847,24913.2801974522,29001.4619059952,-695.092671077082,0
19,38,5.65592489813891,10600.6670951457,41.206558950441,7.62124600020143,7.76364684849271,11.7033539761798,24874.6105695161,29048.1484546163,-736.25143512919,0
19,39,6.45149935488483,3034.99480932798,32.9740208125397,17.1238845172236,17.7994693567864,26.3938861391929,16063.2888623047,20972.6302971735,585.566441199942,0
19,40,5.42379825784089,7063.66593697282,41.2555256094732,9.9440979336153,10.2035421006487,15.2907159594905,23390.8494658136,34063.0605689353,-441.528729376349,0
20,41,5.43936007927403,3791.01722323693,40.6381075395102,15.2760406160338,15.8739191710722,23.5443892354865,23376.9096152936,34061.8536778553,-518.049927138106,0
20,42,7.79402045841106,5114.46910242237,38.7318072446565,12.2457717802095,12.6300643806958,18.8477826302892,25198.5959206475,36687.0191751984,1262.98311092964,0
20,43,6.18199434900163,3332.87450072186,32.8675547456326,15.9998136895732,16.5951531302708,24.6514076376103,16045.7431004744,20963.9194119261,553.276397438523,0
20,44,5.60978493931126,8077.53251671222,40.9159138094835,9.08393554194099,9.29630710785343,13.9612761246068,24900.4600468666,29016.1655371434,-708.379640489922,0
20,45,6.30742793685641,4704.23374203426,35.858177369505,12.7844566897268,13.1874254992826,19.6773743805589,22055.6047948827,16062.1891270256,1157.08360541071,0
21,46,5.32132031624956,8733.51235925172,41.1176285017019,8.636673016855,8.82699901910975,13.2706694598498,23706.6023988423,30230.6482180168,-129.175788864006,0
21,47,7.47651430644349,5736.09291070027,38.8349444562214,11.3248503352427,11.6537762122262,17.4230770707339,25410.0179064558,36649.8714190894,1215.02221198722,0
21,48,5.48071237030229,4066.63222364325,40.6994210524403,14.5303942159278,15.0759709235189,22.3887813082363,23402.6647079921,34057.4829828402,-459.760579010483,0
21,49,5.56496690238167,2368.18913060272,38.0962508821393,21.3053745099899,22.3496604659932,32.8952975762827,28450.4169973951,34266.7248295677,-107.687718248351,0
22,50,5.99599265700617,4196.46191005102,38.3903816979078,14.0357605449669,14.534139674385,21.6187518790345,25865.5569964787,36907.4767299259,532.245498713447,0
22,51,5.74197799140722,6090.30425525172,41.1176285017019,10.9850090820396,11.3034337668369,16.9000636802214,23727.9928599741,30235.8119048463,-166.206792100267,0
22,52,5.4681993969811,5307.22464764325,40.6994210524403,12.0502053653245,12.431578843737,18.5476677558007,23403.1181258699,34052.4909324107,-446.665944960792,0
23,53,5.63797881747793,6374.37357725172,41.1176285017019,10.6500383760905,10.9488880587608,16.3820038496773,23743.7917796475,30278.7469257421,-174.789855673684,0
23,54,5.65061822847306,9266.19625123694,40.6381075395102,8.29520283554715,8.46748400738588,12.7430772256003,23388.5480071916,34023.1953304091,-400.373384709733,0
23,55,5.76588774225591,5957.58419682537,34.6236623163071,10.8188452871678,11.1000681479918,16.6354986733373,19875.4098913426,17003.7980660928,167.523359848052,0
24,56,5.64602492928873,6530.55251020408,41.1716844907874,10.4794695006047,10.7687128288394,16.1183043661616,23742.3582316111,30314.4331457599,-177.635746895665,0
24,57,6.83361800464166,7174.15935539827,37.776152660016,9.6990807880685,9.93286496157487,14.9086455367209,27591.1745743432,36190.2041237859,913.936646420937,0
24,58,5.50968108571442,10988.7616072369,40.6381075395102,7.43375366559769,7.56644676514818,11.4137198306069,23391.6385519448,34038.1525849988,-441.992628234696,0
24,59,5.61215004444534,3470.54477707739,38.2587497809428,16.0653466321771,16.7046571330518,24.7638224742886,22918.5155798073,25625.3414786853,29.5009774475065,0
24,60,6.11085483644873,2782.37144326831,37.3929592795053,18.7889608416349,19.6260616136909,28.9867898037489,30968.3055264163,26633.2830032797,591.82876879261,0
25,61,5.81570257613893,7772.07746757573,41.0573553313295,9.32342813630271,9.54872681420069,14.331379618328,23733.2513944807,30301.3144048887,-208.874546054963,0
25,62,6.69812488747887,5151.48974939827,37.776152660016,12.1276051795886,12.4999428754887,18.6636376867645,27615.4989501404,36206.0736084122,899.173369628572,0
25,63,5.70614695352503,10654.2747712369,40.6381075395102,7.58191355605404,7.72116197722431,11.6422853657795,23392.3782686354,34039.8952139455,-427.587173718119,0
26,64,5.670962087283,7145.17344725172,41.1176285017019,9.86245290869357,10.1169221678499,15.1643884792312,23744.615363741,30308.2802531966,-180.975369141998,0
26,65,5.76062663377018,9796.56791305955,40.9970754767313,8.01204552665725,8.17187336477144,12.3062745817093,23296.5898687994,33274.2700963912,266.740577709837,0
27,66,5.4529848902557,9136.44474764325,40.6994210524403,8.37340540753723,8.54962440602512,12.8638512962874,23408.398777516,34071.1996910578,-652.115483210197,0
27,67,5.6772356942203,5982.04647357573,41.0573553313295,11.1171937281783,11.4432077287444,17.1044607095183,23749.3223605811,30318.0308471706,-190.079775560842,0
27,68,6.63268518416951,4834.01089417448,38.3986690417335,12.7123304113501,13.1242456576266,19.5694506486345,26933.3336087961,36041.5961739604,919.702620213406,0
28,69,5.35415041410452,9303.11548964325,40.6994210524403,8.27568616472042,8.44720151536049,12.7129961161651,23416.3953811625,34095.7123962263,-652.00894371617,0
28,70,5.37807120947056,4698.4032641648,35.5750596346957,12.7760795839584,13.1769692543739,19.6639806654945,20336.5647245557,19338.4189121486,-616.901156965948,0
28,71,6.56179810359578,4495.97787217448,38.3986690417335,13.371716533115,13.8261002942348,20.5903264928926,26914.9652233744,36041.4033689334,908.931293360187,0
29,72,5.44500354595291,8741.32033364325,40.6994210524403,8.61809878153153,8.80628437117449,13.2416510534517,23405.1980680339,34080.1434425516,-557.506870858114,0
29,73,7.54022753527481,6555.70328822202,35.5811108144143,10.196517059062,10.4481369617197,15.6748776213163,21987.4450445441,15868.9672669953,-1451.94113153048,0
29,74,6.59155567418668,4404.45984217448,38.3986690417335,13.5660413752015,14.0331847063265,20.8912515823812,26897.7908812898,36041.5605926632,904.103439564645,0
30,75,5.3928526637988,6776.98281782807,40.5462662883858,10.1940838244922,10.4648612538421,15.6764378483067,23392.6995609662,34071.4715355668,-499.256403517794,0
30,76,6.6059857987268,3352.10175749154,38.21954617724,16.4711169549964,17.1396781511886,25.3929073570367,26910.3544575123,36027.1179207487,919.158237923779,0
31,77,5.40309824001892,7272.94225982807,40.5462662883858,9.72366186132695,9.96859521791389,14.9493424529962,23407.5949626222,34029.0710010683,-447.16388593779,0
31,78,8.20659936280116,9620.63737212363,35.7064055087479,7.94867640624232,8.0910341984358,12.2044586447288,22026.6492632404,15964.4969843885,1231.12232022333,0
31,79,5.79395360428012,6077.16030996309,39.536013238205,10.9239035028629,11.2323185275886,16.8037844240287,28314.6293636093,29654.6596629149,-610.176760503838,0
31,80,6.50081720630715,5511.77397234318,38.4405768743526,11.615775457525,11.9602496841515,17.8726160574471,26884.5910629811,36030.0517017972,852.773351312915,0
32,81,8.2548326782418,9224.15134156189,35.5605456020516,8.16065686014921,8.31199794196515,12.531370255767,22034.0970322838,15814.2558029249,-1497.47335377261,0
32,82,8.45982370910464,12774.8814232915,40.5679486744526,6.75673459658951,6.8607391795289,10.3696331404862,24259.8852505502,34146.9862141822,969.488327953531,0
32,83,5.64236805398845,4548.61654086165,39.5052467966224,13.3390968654775,13.7973057835697,20.541456220424,28287.8711389314,29676.6111628203,-549.151455911587,0
33,84,5.49054923488283,7808.65863182807,40.5462662883858,9.27571498097621,9.49685829421608,14.2572093526591,23401.6924609665,34058.6793204549,-460.940717469041,0
33,85,5.83978413457681,6211.42945901577,36.9266465298762,10.6364463076103,10.9176427077325,16.3563347586714,17728.8403701838,30530.8611608359,-186.492799042203,0
34,86,7.875231042218,8937.99924818665,40.8732784054607,8.49941294089379,8.68225864837587,13.0585318055651,23596.7348587426,33296.5386976049,612.574829044286,0
35,87,5.53137130462103,6881.42329334633,40.5001562614206,10.0880459462227,10.3527552804707,15.5124764300782,23409.3633344236,34047.3037124622,-434.170106366718,0
35,88,7.11900593171322,5471.49922304572,34.9882752910768,11.4775216295649,11.7975823734954,17.6542938065538,20878.886923523,16121.8568359556,831.298326769734,0
36,89,7.7429094180759,5933.90346612363,35.7064055087479,10.9049643334484,11.1958559090504,16.7699677982131,21983.0477333816,16000.981572741,1241.72856502919,0
36,90,6.09712550183501,4455.36548027271,37.3007400907624,13.3791216230631,13.8279058131424,20.6001175885342,20380.7044359373,36826.9651748612,608.223552480675,0
36,91,5.54970995298738,6639.34234382807,40.5462662883858,10.3357100896577,10.6144354007871,15.8953845608012,23394.4792904178,34060.7334708917,-421.023021011174,0
37,92,7.73085102580711,5553.72848251282,35.7688687950236,11.406666084488,11.7263926148624,17.5457589538384,21841.0345150702,16120.2401980105,988.916369919362,0
37,93,6.33038258997791,4183.8950302727,37.3007400907624,13.9825023872834,14.4709291468921,21.534499914679,20360.3649316884,36830.8080372364,639.458072509087,0
37,94,5.32875656671673,6478.00189382807,40.5462662883858,10.5085580136016,10.7970857461857,16.1626263567338,23406.107478425,34047.1749523485,-477.5058268356,0
37,95,7.23267594975742,5387.95975314496,35.3181685395805,11.6172064084745,11.9469730494306,17.8707532319022,20732.3028235292,16566.2220103487,892.43615190371,0
37,96,5.91483201346186,2085.06800835687,35.47649554217,23.0424345673391,24.2044021875404,35.5863182669708,16833.9071441941,25833.6998015194,61.6331797837136,0
37,97,5.53108272458089,2517.65736841737,37.2190820449169,20.2219897910412,21.170484037973,31.2107467336371,22678.660330272,23211.9801999368,-640.957431033234,0
37,98,6.21778134101968,1513.71415077947,36.4555626815701,29.8345412888081,31.6026003605894,46.1492525187409,30644.3148306482,23936.9929981684,504.798311341565,0
38,99,6.29519688825756,4440.61768545814,39.0008270219292,13.5309419142943,13.9990901073407,20.8378092507552,21665.4336573849,28045.0133466797,461.769221522562,0
38,100,5.56344461840576,5490.28997582806,40.5462662883858,11.7630925123321,12.1259888502009,18.1031571614417,23401.4433873499,34053.1738503654,-418.851351326241,0
38,101,6.02782788491075,3486.73671078364,39.0130846439334,16.0815050351872,16.7270917871844,24.7902828452292,20306.6863155781,32288.6522742649,353.227590024311,0
38,102,5.32375445292084,2806.63848841737,37.2190820449169,18.6473766088368,19.4720848718625,28.766679251076,22677.9250178501,23193.2696963431,-649.37674327877,0
38,103,8.83919644674354,6339.43890114496,35.3181685395805,10.4138362389887,10.6760196046182,16.0103923868264,20789.4047335641,16423.2312206334,742.198913053587,0
39,104,6.21034030767052,4137.85956213909,38.9145308142453,14.2161967044089,14.7298245328257,21.8991064477776,21630.707111748,28029.8368678023,521.017358407169,0
39,105,7.45253200112076,5329.53205212363,35.7064055087479,11.7266210676802,12.0647036205963,18.0405016742401,21989.4834957712,15861.3568432005,-1449.47602175091,0
39,106,5.53134380913638,4790.36977382806,40.5462662883858,12.9309841371765,13.3678332723554,19.9109638072104,23388.2290319148,34047.7643299342,-436.47417276331,0
39,107,4.3629912310543,4246.27858996463,34.5580280860047,13.6280569797411,14.076787820016,20.9810940874593,21331.1957075608,16183.0391846907,96.5557315776746,0
39,108,6.15456559119678,1678.71033435687,35.47649554217,27.2640748665038,28.7891049828885,42.147863408762,16847.5018235366,25827.2279528129,17.488143244219,0
40,109,7.57602953990368,5084.07067796908,35.6523674787943,12.1066960424816,12.4671014503244,18.6283493263059,21983.4589559832,15849.3932710047,-1389.47146592972,0
40,110,5.55657938509935,5328.72532012407,39.9905856640077,11.976421294662,12.3499624164769,18.4325851318474,23397.4703491327,34054.9718400306,-454.757373163421,0
40,111,2.88926378169681,3884.78595026333,34.5395448793909,14.5027127050399,15.008428532999,22.3354345242095,21370.655715371,15922.1120824795,-148.268975163964,0
40,112,5.46802225452652,1653.95019076436,37.2912421539018,27.9884773203811,29.6002029463748,43.2805917435051,22655.8137827304,23191.8293508153,-563.522530769075,0
41,113,7.60234676301982,4908.12698996908,35.6523674787943,12.4025998795377,12.7809160252493,19.0861587112094,21996.0662417277,15865.992887241,-1484.83418621468,0
41,114,5.46123258607643,7658.20900639872,39.952056006123,9.37346789878861,9.59776645864253,14.407687802305,23385.0114197629,34056.2466260186,-408.660366026642,0
41,115,2.70647719534782,3914.45497226333,34.5395448793909,14.4252607712378,14.9258360824397,22.21547984396,21371.9519269069,15949.4497245467,-66.7307606918307,0
41,116,5.22610150870508,2196.20828476436,37.2912421539018,22.4396729483807,23.5700876608129,34.6551033293517,22655.0672022907,23189.7611024057,-661.370911581584,0
42,117,7.51398532425482,4024.24563596908,35.6523674787943,14.2388608892202,14.7342489515736,21.9287694046672,21973.7954711916,15855.3957038568,-1450.64231052473,0
42,118,5.43653955218378,7372.92825439873,39.952056006123,9.61227953747841,9.84918700505387,14.7766608989328,23385.2092494711,34049.5779722962,-443.117039052163,0
42,119,6.21415766875419,4722.12444399474,37.8292794285113,12.8833183092415,13.3031294586536,19.8333193769931,27581.4758368449,35247.9608446087,741.51873235536,0
42,120,10.4548824497799,8995.97759166452,38.3639728367909,8.38407915849696,8.55408421407356,12.8784695365601,26393.0562100063,35788.3239109023,1009.65978451383,0
42,121,7.57703119267454,3555.64373646193,40.6293875218314,16.000688991024,16.6509883958648,24.6678957569174,25059.1258613425,31670.8408803025,1247.14936618811,0
42,122,2.68479238823069,3619.81317026333,34.5395448793909,15.245732627194,15.8015606451824,23.4864164219064,21347.0909056129,15897.3688493155,-182.986263577776,0
42,123,5.92422141874737,8752.46950385115,38.8888295988256,8.55181019300223,8.73139356736232,13.1378222417442,25163.2787566215,36124.3298641898,1198.72506875555,0
42,124,6.58201186589504,1835.81371261744,34.1022875999414,25.1451829848038,26.4691206157586,38.8492838322002,26897.1741731275,15752.9408038247,734.426032080844,0
43,125,9.60079750611108,12712.5615027227,38.2739606647533,6.72789403605743,6.82588740236569,10.3238285526682,26531.0409338259,35734.6647241332,891.195229699451,0
43,126,5.6784640122624,9063.88027914159,37.9029010716561,8.32868830893678,8.49472596684562,12.7925994065314,27574.2495405147,35176.5391758643,752.151855195527,0
43,127,7.25424673857836,4535.02857596908,35.6523674787943,13.0983221203592,13.5198260613253,20.1628451283408,21983.4343818522,15857.8845273648,-1445.38446866217,0
43,128,5.52211935034677,6779.15134639873,39.952056006123,10.1661913255938,10.4332192936246,15.6327151987423,23396.639192994,34036.2734710143,-431.568243259059,0
43,129,4.60293372812694,4068.06429626333,34.5395448793909,14.0407927587911,14.5160907364846,21.6200962285645,21350.5615644661,16183.9561733424,59.7967607902867,0
44,130,7.99783610228811,12330.9126833899,38.3618737448322,6.85936398288475,6.96274786263817,10.5265298894847,26718.7539085316,35578.6144181668,950.349327549113,0
44,131,6.44711295944068,3619.44595010819,37.314570115637,15.5008710681833,16.0934885385889,23.8870368305329,26714.5150994286,23038.9607150453,715.805974120804,0
44,132,4.55185775283885,5488.05849026333,34.5395448793909,11.4280736248224,11.7431039687886,17.5772282069915,21339.9524298384,16218.9049246154,90.3891595460445,0
45,133,6.49058097712911,3606.60479210819,37.314570115637,15.5404484058587,16.1358577511253,23.9483784077977,26734.1629131065,23021.3504833096,686.748818048266,0
45,134,7.85735992393391,8805.6173149807,38.3443340097686,8.5003825373805,8.67585859331291,13.0579792011005,26709.88696004,35426.7956953531,975.702244028412,0
45,135,7.49575054271636,4292.80865396908,35.6523674787943,13.608362680466,14.0624490151182,20.9524273526486,21985.0341217165,15853.3131662577,-1431.3765604917,0
45,136,4.32889945714588,3943.74955226333,34.5395448793909,14.3498315016271,14.84541599402,22.098662053435,21334.3130161569,16151.9133664801,56.857651622692,0
46,137,7.35148802621623,3620.58377838409,35.5871519237959,15.3401454795547,15.9097807783048,23.6347172610677,21962.109319905,15856.1999406645,-1449.68782756744,0
46,138,8.93474233079622,5954.3196053899,38.3618737448322,11.0169422788133,11.3258201582991,16.9463056704048,26659.2464747438,35546.5051760199,907.544440067244,0
46,139,5.81749405053493,2716.48712370484,34.8436753436202,18.8038767366559,19.6202586314038,29.0038963918831,17999.5715223681,21777.4166523925,-1.30485651527788,0
46,140,5.5969509828353,2075.57611994352,35.4216672051697,23.113553340582,24.2808676319389,35.6966408370899,16621.1910504458,26185.6142186722,-77.564705951539,0
47,141,7.43538749522451,4364.08478996908,35.6523674787943,13.4529364623276,13.8970136703698,20.7117934803613,21979.6162188031,15879.477010514,-1446.11293287238,0
47,142,5.37026539411551,4562.60401538811,38.8642588412414,13.266651870894,13.71668989172,20.4283299419511,25688.6089647851,35642.87039651,-504.43141126008,0
47,143,2.72409801746844,3797.23260026333,34.5395448793909,14.7377139725868,15.2591243105391,22.699422636034,21351.6509246861,15921.9860377101,-191.413739943317,0
47,144,5.69083748527726,3580.65520770484,34.8436753436202,15.3926078969955,15.9606682093286,23.7145759972896,18015.728520022,21788.3216606531,5.18659203545478,0
47,145,7.35242388166213,3689.47983426988,40.6072947130915,15.5758336741987,16.1950789138283,24.0091045711338,25290.0838712988,31524.9628694817,1203.08075144863,0
47,146,5.80535064262062,2344.29331994352,35.4216672051697,21.0722538578762,22.0720847337635,32.5262186826222,16602.6268613849,26182.9061485444,-73.8052010627034,0
48,147,5.68895536251931,2988.52551954652,34.7407412497479,17.5213214812129,18.240571343789,27.014191614773,18006.2186113245,21783.9621612286,-1.18055304255513,0
48,148,5.81969771440354,2105.55350594352,35.4216672051697,22.8614561758617,24.0077646316801,35.3050076113206,16602.0072043395,26197.3133126851,-59.1942379591966,0
49,149,5.82822389004259,7056.19260632279,35.5657731266086,9.71149649125449,9.93764660190954,14.9255401255166,15055.5863013726,35523.5136379939,197.395221983817,0
49,150,5.91035324961082,5117.87176606844,37.8862762128023,12.1890521335704,12.5657026850485,18.7588691626187,26835.2206297619,36247.0766682373,203.449720183207,0
49,151,5.66783400113229,3515.45824770484,34.8436753436202,15.5955908868788,16.177693313136,24.0291060413864,17997.502855778,21808.7970694381,-20.6438127533178,0
49,152,5.64774012416014,3122.47189994352,35.4216672051697,17.0464902216084,17.7363626367489,26.2793754834945,16590.7212953581,26213.1417436863,-53.1286959009729,0
50,153,5.99296682968456,6388.67154415951,37.5613639517606,10.4680229666498,10.7424918403201,16.0967122222655,26843.0495047168,36237.6997436862,199.091405498635,0
50,154,5.71242768484174,4808.89979953467,34.5755832157438,12.5059717832771,12.8847611661004,19.2444977527515,18001.6051498771,21785.5072087209,-3.846030881244,0
50,155,5.48814743814172,3243.91256508261,35.2623840725817,16.5652298811479,17.2189785933017,25.5328605802403,16611.7495603415,26188.2970875221,-67.7213875520415,0
51,156,5.88485091538089,7303.85184415951,37.5613639517606,9.5760747565698,9.80265270947056,14.7183999376243,26837.0439036358,36250.8740598429,215.892929637289,0
51,157,6.77240758227697,5740.08542031616,38.6243020332716,11.308340681741,11.6353671190041,17.3972859876076,28715.2490448148,30074.7316086808,967.568170283564,0
52,158,5.79786103565083,4707.05252215951,37.5613639517606,12.894089400944,13.3131634682963,19.8496013255543,26845.7459087407,36250.620696793,189.667368425309,0
53,159,5.83256179140418,4858.56937615951,37.5613639517606,12.6138569759779,13.015245605515,19.415839382307,26846.3109139033,36236.3424407628,206.668351953618,0
53,160,5.72111417024983,2917.30691953467,34.5755832157438,17.8127602953444,18.5521948379527,27.4657965682357,18003.8228360628,21800.6492749964,1.28926755157869,0
54,161,5.88380206286934,6155.85672415951,37.5613639517606,10.7323298405159,11.0215683689446,16.5052994397009,26851.9475864975,36245.3129430167,196.195238223108,0
54,162,5.84709619405675,3919.91271241074,34.6775188356696,14.4228287138221,14.9241505400172,22.2119632394995,17982.3284643762,21782.4315684921,-10.8977775202502,0
54,163,5.62974848479526,3048.10142508261,35.2623840725817,17.3301214925286,18.0395295912722,26.7188517873923,16631.0736032696,26197.2535865593,-60.1466276318381,0
55,164,5.65936769771957,5686.02011815951,37.5613639517606,11.3242963034049,11.647526475562,17.4206595378896,26839.812703504,36242.5895767094,208.998992387407,0
55,165,5.85954811540719,3687.29182753467,34.5755832157438,15.0505138611369,15.5932879542537,23.184041834947,17986.7878611449,21799.3949119371,31.8242187072614,0
55,166,5.62747015285918,2712.73354908261,35.2623840725817,18.8767301692809,19.7023899086674,29.1179568955849,16618.0244974017,26189.0872106104,-66.4522400492346,0
56,167,5.66596909414226,3176.88427615951,37.5613639517606,17.0600629482588,17.7672689248362,26.3049286405723,26843.8634286413,36245.9240321134,221.313038988262,0
56,168,5.49075089320135,2710.39467553467,34.5755832157438,18.800533836645,19.6142715261022,28.9980502546295,17989.520531495,21789.6294502574,42.8740381193635,0
56,169,5.67581311695228,2875.39555908261,35.2623840725817,18.084635014227,18.8501613657845,27.8890896828511,16621.1228224194,26194.439522573,-43.1476651354687,0
56,170,8.76983414271387,4323.1971058902,34.4636268093831,13.4517150761587,13.8886212346968,20.7079490501411,20826.4636904,15665.564116103,-802.679793767176,0
57,171,5.80208759643693,5515.86926815951,37.5613639517606,11.5608914534076,11.8980492353675,17.7866012716965,26852.5963954832,36238.203593562,205.85266096512,0
57,172,5.62794138744016,2961.03282841074,34.6775188356696,17.6323722586432,18.3592969267483,27.1862680329231,18000.6541661351,21789.3752080194,4.58807420510835,0
58,173,5.9500721708077,5559.85519015951,37.5613639517606,11.4984815338742,11.8319468884157,17.690066758581,26840.5092818942,36236.6278898466,191.619006957968,0
58,174,7.27333787505698,2530.77325900714,35.5439858478172,19.9139544747128,20.8227383534172,30.7283384781657,22014.1580971635,16025.2719040802,1265.95695072075,0
58,175,5.94085893399464,3415.53933841074,34.6775188356696,15.9040426185217,16.5064507955726,24.5067797457248,18005.2926490925,21770.3598071792,5.50780954987961,0
58,176,6.65088720319702,3423.75903450987,34.0841523611377,15.8179167997059,16.4099101470726,24.3720963481744,29023.9304635999,17549.6031579894,722.434661812981,0
59,177,5.79463619753422,4634.14646215951,37.5613639517606,13.0348472171855,13.462894449785,20.0675001546854,26834.3789331732,36233.9971921422,205.316684688739,0
59,178,5.24047168831132,3400.84847290778,40.2235389972728,16.4900843333652,17.1738012685059,25.4261163114324,25357.2682642181,31108.8787205185,-433.633276622029,0
59,179,6.02515156828962,3591.14833753467,34.5755832157438,15.3354983263815,15.8977316434558,23.6255656297672,17999.7912120664,21776.7121128289,-25.330245911459,0
